caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,262,arrival
1,262,join_queue
1,262,begin_service
2,290,arrival
2,290,join_queue
2,290,begin_service
1,322,end_service
2,350,end_service
3,354,arrival
3,354,join_queue
3,354,begin_service
3,414,end_service
4,468,arrival
4,468,join_queue
4,468,begin_service
5,497,arrival
5,497,join_queue
5,497,begin_service
6,521,arrival
6,521,join_queue
4,528,end_service
6,528,begin_service
5,559,end_service
6,588,end_service
7,724,arrival
7,724,join_queue
7,724,begin_service
8,736,arrival
8,736,join_queue
8,736,begin_service
9,752,arrival
9,752,join_queue
7,784,end_service
9,784,begin_service
10,796,arrival
10,796,join_queue
9,844,end_service
10,844,begin_service
11,848,arrival
11,848,join_queue
8,855,end_service
11,855,begin_service
12,915,arrival
12,915,join_queue
13,927,arrival
13,927,join_queue
10,958,end_service
12,958,begin_service
11,982,end_service
13,982,begin_service
12,1080,end_service
14,1141,arrival
14,1141,join_queue
14,1141,begin_service
15,1157,arrival
15,1157,join_queue
14,1239,end_service
15,1239,begin_service
16,1275,arrival
16,1275,join_queue
13,1282,end_service
16,1282,begin_service
17,1340,arrival
17,1340,join_queue
18,1342,arrival
18,1342,join_queue
19,1351,arrival
19,1351,join_queue
15,1467,end_service
17,1467,begin_service
20,1518,arrival
20,1518,join_queue
21,1527,arrival
21,1527,join_queue
16,1544,end_service
18,1544,begin_service
22,1553,arrival
22,1553,join_queue
23,1555,arrival
23,1555,join_queue
17,1580,end_service
19,1580,begin_service
19,1640,end_service
20,1640,begin_service
24,1643,arrival
24,1643,join_queue
25,1660,arrival
25,1660,join_queue
26,1773,arrival
26,1773,join_queue
27,1778,arrival
27,1778,join_queue
18,1834,end_service
21,1834,begin_service
20,1870,end_service
22,1870,begin_service
21,1894,end_service
23,1894,begin_service
28,1900,arrival
28,1900,join_queue
22,1935,end_service
24,1935,begin_service
23,1954,end_service
25,1954,begin_service
29,1959,arrival
29,1959,join_queue
24,2015,end_service
26,2015,begin_service
30,2050,arrival
30,2050,join_queue
31,2065,arrival
31,2065,join_queue
26,2112,end_service
27,2112,begin_service
32,2113,arrival
32,2113,join_queue
33,2114,arrival
33,2114,join_queue
34,2168,arrival
34,2168,join_queue
27,2172,end_service
28,2172,begin_service
25,2196,end_service
29,2196,begin_service
35,2234,arrival
35,2234,join_queue
29,2256,end_service
30,2256,begin_service
30,2316,end_service
31,2316,begin_service
36,2401,arrival
36,2401,join_queue
31,2445,end_service
32,2445,begin_service
37,2465,arrival
37,2465,join_queue
28,2472,end_service
33,2472,begin_service
32,2505,end_service
34,2505,begin_service
38,2540,arrival
38,2540,join_queue
39,2540,arrival
39,2540,join_queue
40,2611,arrival
40,2611,join_queue
33,2619,end_service
35,2619,begin_service
41,2661,arrival
41,2661,join_queue
42,2662,arrival
42,2662,join_queue
35,2698,end_service
36,2698,begin_service
43,2707,arrival
43,2707,join_queue
44,2730,arrival
44,2730,join_queue
45,2739,arrival
45,2739,join_queue
46,2774,arrival
46,2774,join_queue
47,2802,arrival
47,2802,balk
34,2805,end_service
37,2805,begin_service
48,2806,arrival
48,2806,join_queue
36,2863,end_service
38,2863,begin_service
49,2923,arrival
38,2923,end_service
49,2923,join_queue
39,2923,begin_service
50,2942,arrival
50,2942,join_queue
51,2944,arrival
51,2944,balk
37,2951,end_service
40,2951,begin_service
39,2985,end_service
41,2985,begin_service
52,3030,arrival
52,3030,join_queue
41,3045,end_service
42,3045,begin_service
53,3056,arrival
53,3056,join_queue
54,3088,arrival
54,3088,join_queue
42,3105,end_service
43,3105,begin_service
55,3114,arrival
55,3114,join_queue
56,3119,arrival
56,3119,balk
40,3162,end_service
44,3162,begin_service
43,3165,end_service
45,3165,begin_service
57,3177,arrival
57,3177,join_queue
58,3216,arrival
58,3216,join_queue
45,3225,end_service
46,3225,begin_service
59,3226,arrival
59,3226,join_queue
46,3285,end_service
48,3285,begin_service
60,3296,arrival
60,3296,join_queue
44,3374,end_service
49,3374,begin_service
61,3378,arrival
61,3378,join_queue
62,3380,arrival
62,3380,balk
48,3396,end_service
50,3396,begin_service
63,3399,arrival
63,3399,join_queue
49,3434,end_service
52,3434,begin_service
64,3439,arrival
64,3439,join_queue
65,3477,arrival
65,3477,balk
50,3520,end_service
53,3520,begin_service
52,3570,end_service
54,3570,begin_service
66,3596,arrival
66,3596,join_queue
67,3624,arrival
67,3624,join_queue
68,3641,arrival
68,3641,balk
54,3652,end_service
55,3652,begin_service
55,3712,end_service
57,3712,begin_service
69,3735,arrival
69,3735,join_queue
70,3749,arrival
70,3749,join_queue
71,3797,arrival
71,3797,balk
53,3820,end_service
58,3820,begin_service
72,3853,arrival
72,3853,join_queue
73,3934,arrival
73,3934,balk
57,3954,end_service
59,3954,begin_service
74,3981,arrival
74,3981,join_queue
59,4014,end_service
60,4014,begin_service
58,4031,end_service
61,4031,begin_service
75,4080,arrival
75,4080,join_queue
60,4081,end_service
63,4081,begin_service
61,4114,end_service
64,4114,begin_service
76,4125,arrival
76,4125,join_queue
77,4133,arrival
77,4133,join_queue
78,4138,arrival
78,4138,join_queue
79,4146,arrival
79,4146,balk
80,4193,arrival
80,4193,balk
81,4202,arrival
81,4202,balk
64,4239,end_service
66,4239,begin_service
82,4270,arrival
82,4270,join_queue
83,4285,arrival
83,4285,balk
84,4287,arrival
84,4287,balk
66,4306,end_service
67,4306,begin_service
85,4310,arrival
85,4310,join_queue
63,4311,end_service
69,4311,begin_service
86,4337,arrival
86,4337,join_queue
69,4371,end_service
70,4371,begin_service
70,4434,end_service
72,4434,begin_service
67,4459,end_service
74,4459,begin_service
72,4494,end_service
75,4494,begin_service
87,4518,arrival
87,4518,join_queue
88,4539,arrival
88,4539,join_queue
89,4584,arrival
89,4584,join_queue
74,4587,end_service
76,4587,begin_service
90,4695,arrival
90,4695,join_queue
91,4713,arrival
91,4713,join_queue
92,4716,arrival
92,4716,balk
93,4759,arrival
93,4759,balk
94,4781,arrival
94,4781,balk
75,4794,end_service
77,4794,begin_service
95,4815,arrival
95,4815,join_queue
96,4824,arrival
96,4824,balk
97,4850,arrival
97,4850,balk
76,4887,end_service
78,4887,begin_service
78,4947,end_service
82,4947,begin_service
98,4960,arrival
98,4960,join_queue
99,4966,arrival
99,4966,join_queue
100,4976,arrival
100,4976,balk
101,4977,arrival
101,4977,balk
77,5022,end_service
85,5022,begin_service
82,5065,end_service
86,5065,begin_service
