caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,57,arrival
1,57,join_queue
1,57,begin_service
2,83,arrival
2,83,join_queue
2,83,begin_service
3,143,arrival
3,143,join_queue
4,220,arrival
4,220,join_queue
2,288,end_service
3,288,begin_service
1,338,end_service
4,338,begin_service
5,380,arrival
5,380,join_queue
6,393,arrival
6,393,join_queue
4,398,end_service
5,398,begin_service
7,406,arrival
7,406,join_queue
8,485,arrival
8,485,join_queue
9,497,arrival
9,497,join_queue
3,508,end_service
6,508,begin_service
10,516,arrival
10,516,join_queue
11,538,arrival
11,538,join_queue
5,605,end_service
7,605,begin_service
12,625,arrival
12,625,join_queue
13,626,arrival
13,626,join_queue
14,674,arrival
14,674,join_queue
7,720,end_service
8,720,begin_service
15,743,arrival
15,743,join_queue
16,762,arrival
16,762,join_queue
8,780,end_service
9,780,begin_service
17,791,arrival
17,791,join_queue
6,801,end_service
10,801,begin_service
9,840,end_service
11,840,begin_service
18,856,arrival
18,856,join_queue
10,861,end_service
12,861,begin_service
12,943,end_service
13,943,begin_service
13,1003,end_service
14,1003,begin_service
19,1038,arrival
19,1038,join_queue
14,1065,end_service
15,1065,begin_service
15,1125,end_service
16,1125,begin_service
11,1140,end_service
17,1140,begin_service
16,1185,end_service
18,1185,begin_service
20,1206,arrival
20,1206,join_queue
18,1245,end_service
19,1245,begin_service
21,1276,arrival
21,1276,join_queue
19,1305,end_service
20,1305,begin_service
17,1324,end_service
21,1324,begin_service
22,1349,arrival
22,1349,join_queue
23,1378,arrival
23,1378,join_queue
20,1428,end_service
24,1428,arrival
24,1428,join_queue
22,1428,begin_service
21,1455,end_service
23,1455,begin_service
22,1525,end_service
24,1525,begin_service
25,1547,arrival
25,1547,join_queue
24,1591,end_service
25,1591,begin_service
26,1602,arrival
26,1602,join_queue
27,1631,arrival
27,1631,join_queue
28,1711,arrival
28,1711,join_queue
29,1718,arrival
29,1718,join_queue
23,1755,end_service
26,1755,begin_service
30,1796,arrival
30,1796,join_queue
26,1815,end_service
27,1815,begin_service
27,1875,end_service
28,1875,begin_service
25,1891,end_service
29,1891,begin_service
31,1913,arrival
31,1913,join_queue
28,1935,end_service
30,1935,begin_service
32,1939,arrival
32,1939,join_queue
29,1984,end_service
31,1984,begin_service
30,2005,end_service
32,2005,begin_service
33,2126,arrival
33,2126,join_queue
32,2194,end_service
33,2194,begin_service
33,2268,end_service
31,2284,end_service
34,2348,arrival
34,2348,join_queue
34,2348,begin_service
34,2441,end_service
35,2552,arrival
35,2552,join_queue
35,2552,begin_service
36,2606,arrival
36,2606,join_queue
36,2606,begin_service
37,2653,arrival
37,2653,join_queue
38,2695,arrival
38,2695,join_queue
39,2720,arrival
39,2720,join_queue
35,2745,end_service
37,2745,begin_service
36,2768,end_service
38,2768,begin_service
40,2778,arrival
40,2778,join_queue
37,2805,end_service
39,2805,begin_service
41,2815,arrival
41,2815,join_queue
38,2828,end_service
40,2828,begin_service
42,2845,arrival
42,2845,join_queue
39,2865,end_service
41,2865,begin_service
40,2888,end_service
42,2888,begin_service
43,2929,arrival
43,2929,join_queue
44,2942,arrival
44,2942,join_queue
42,2948,end_service
43,2948,begin_service
41,2982,end_service
44,2982,begin_service
43,3008,end_service
45,3028,arrival
45,3028,join_queue
45,3028,begin_service
46,3040,arrival
46,3040,join_queue
47,3042,arrival
47,3042,join_queue
45,3106,end_service
46,3106,begin_service
48,3155,arrival
48,3155,join_queue
44,3200,end_service
47,3200,begin_service
46,3245,end_service
48,3245,begin_service
47,3260,end_service
48,3305,end_service
49,3332,arrival
49,3332,join_queue
49,3332,begin_service
49,3448,end_service
50,3542,arrival
50,3542,join_queue
50,3542,begin_service
51,3684,arrival
51,3684,join_queue
51,3684,begin_service
50,3709,end_service
52,3724,arrival
52,3724,join_queue
52,3724,begin_service
53,3765,arrival
53,3765,join_queue
52,3784,end_service
53,3784,begin_service
51,3825,end_service
54,3861,arrival
54,3861,join_queue
54,3861,begin_service
53,4010,end_service
55,4018,arrival
55,4018,join_queue
55,4018,begin_service
54,4056,end_service
56,4065,arrival
56,4065,join_queue
56,4065,begin_service
57,4117,arrival
57,4117,join_queue
58,4119,arrival
58,4119,join_queue
59,4123,arrival
59,4123,join_queue
56,4125,end_service
57,4125,begin_service
57,4185,end_service
58,4185,begin_service
55,4194,end_service
59,4194,begin_service
60,4230,arrival
60,4230,join_queue
58,4245,end_service
60,4245,begin_service
59,4254,end_service
60,4305,end_service
61,4452,arrival
61,4452,join_queue
61,4452,begin_service
62,4466,arrival
62,4466,join_queue
62,4466,begin_service
61,4512,end_service
62,4571,end_service
63,4583,arrival
63,4583,join_queue
63,4583,begin_service
64,4648,arrival
64,4648,join_queue
64,4648,begin_service
64,4708,end_service
65,4779,arrival
65,4779,join_queue
65,4779,begin_service
63,4794,end_service
66,4808,arrival
66,4808,join_queue
66,4808,begin_service
67,4827,arrival
67,4827,join_queue
65,4839,end_service
67,4839,begin_service
66,4868,end_service
67,4914,end_service
68,5013,arrival
68,5013,join_queue
68,5013,begin_service
68,5073,end_service
69,5134,arrival
69,5134,join_queue
69,5134,begin_service
69,5194,end_service
70,5199,arrival
70,5199,join_queue
70,5199,begin_service
71,5242,arrival
71,5242,join_queue
71,5242,begin_service
70,5259,end_service
72,5273,arrival
72,5273,join_queue
72,5273,begin_service
72,5333,end_service
73,5345,arrival
73,5345,join_queue
73,5345,begin_service
74,5365,arrival
74,5365,join_queue
75,5388,arrival
75,5388,join_queue
73,5405,end_service
74,5405,begin_service
76,5407,arrival
76,5407,join_queue
77,5412,arrival
77,5412,join_queue
78,5441,arrival
78,5441,join_queue
79,5456,arrival
79,5456,join_queue
74,5465,end_service
75,5465,begin_service
75,5527,end_service
76,5527,begin_service
71,5542,end_service
77,5542,begin_service
80,5593,arrival
80,5593,join_queue
77,5602,end_service
78,5602,begin_service
81,5609,arrival
81,5609,join_queue
82,5633,arrival
82,5633,join_queue
78,5682,end_service
79,5682,begin_service
76,5688,end_service
80,5688,begin_service
83,5733,arrival
83,5733,join_queue
80,5800,end_service
81,5800,begin_service
79,5853,end_service
82,5853,begin_service
84,5878,arrival
84,5878,join_queue
81,5879,end_service
83,5879,begin_service
82,5913,end_service
84,5913,begin_service
85,5939,arrival
85,5939,join_queue
86,5942,arrival
86,5942,join_queue
87,5960,arrival
87,5960,join_queue
88,6004,arrival
88,6004,join_queue
83,6017,end_service
