caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,14,arrival
1,14,join_queue
1,14,begin_service
2,23,arrival
2,23,join_queue
2,23,begin_service
1,74,end_service
2,83,end_service
3,105,arrival
3,105,join_queue
3,105,begin_service
4,108,arrival
4,108,join_queue
4,108,begin_service
5,126,arrival
5,126,join_queue
4,168,end_service
5,168,begin_service
3,181,end_service
6,186,arrival
6,186,join_queue
6,186,begin_service
7,224,arrival
7,224,join_queue
5,228,end_service
7,228,begin_service
6,274,end_service
7,288,end_service
8,328,arrival
8,328,join_queue
8,328,begin_service
9,388,arrival
9,388,join_queue
9,388,begin_service
8,389,end_service
10,455,arrival
10,455,join_queue
10,455,begin_service
9,496,end_service
11,508,arrival
11,508,join_queue
11,508,begin_service
10,515,end_service
12,560,arrival
12,560,join_queue
12,560,begin_service
11,568,end_service
13,586,arrival
13,586,join_queue
13,586,begin_service
14,643,arrival
14,643,join_queue
15,670,arrival
15,670,join_queue
13,671,end_service
14,671,begin_service
16,684,arrival
16,684,join_queue
17,788,arrival
17,788,join_queue
18,791,arrival
18,791,join_queue
14,801,end_service
15,801,begin_service
19,812,arrival
19,812,join_queue
20,847,arrival
20,847,join_queue
12,860,end_service
16,860,begin_service
15,861,end_service
17,861,begin_service
21,880,arrival
21,880,join_queue
22,901,arrival
22,901,join_queue
16,920,end_service
18,920,begin_service
17,938,end_service
19,938,begin_service
18,980,end_service
20,980,begin_service
19,1006,end_service
21,1006,begin_service
20,1040,end_service
22,1040,begin_service
23,1086,arrival
23,1086,join_queue
24,1151,arrival
24,1151,join_queue
22,1183,end_service
23,1183,begin_service
25,1235,arrival
25,1235,join_queue
21,1273,end_service
24,1273,begin_service
23,1322,end_service
25,1322,begin_service
26,1350,arrival
26,1350,join_queue
27,1381,arrival
27,1381,join_queue
25,1382,end_service
26,1382,begin_service
28,1415,arrival
28,1415,join_queue
26,1442,end_service
27,1442,begin_service
24,1457,end_service
28,1457,begin_service
29,1486,arrival
29,1486,join_queue
30,1550,arrival
30,1550,join_queue
28,1567,end_service
29,1567,begin_service
31,1629,arrival
31,1629,join_queue
27,1640,end_service
30,1640,begin_service
32,1670,arrival
32,1670,join_queue
33,1671,arrival
33,1671,join_queue
34,1692,arrival
34,1692,join_queue
35,1697,arrival
35,1697,join_queue
36,1707,arrival
36,1707,join_queue
29,1813,end_service
31,1813,begin_service
37,1829,arrival
37,1829,join_queue
30,1843,end_service
32,1843,begin_service
38,1875,arrival
38,1875,join_queue
31,1888,end_service
33,1888,begin_service
32,1903,end_service
34,1903,begin_service
39,1907,arrival
39,1907,join_queue
40,1913,arrival
40,1913,join_queue
34,1963,end_service
35,1963,begin_service
41,1974,arrival
41,1974,join_queue
42,2004,arrival
42,2004,join_queue
35,2131,end_service
36,2131,begin_service
43,2172,arrival
43,2172,join_queue
44,2186,arrival
44,2186,join_queue
33,2188,end_service
37,2188,begin_service
36,2226,end_service
38,2226,begin_service
45,2270,arrival
45,2270,join_queue
46,2276,arrival
46,2276,join_queue
47,2293,arrival
47,2293,join_queue
48,2332,arrival
48,2332,join_queue
49,2366,arrival
49,2366,balk
50,2369,arrival
50,2369,balk
51,2381,arrival
51,2381,balk
52,2388,arrival
52,2388,balk
53,2420,arrival
53,2420,balk
38,2467,end_service
39,2467,begin_service
54,2482,arrival
54,2482,join_queue
37,2488,end_service
40,2488,begin_service
55,2500,arrival
55,2500,join_queue
40,2570,end_service
41,2570,begin_service
39,2594,end_service
42,2594,begin_service
56,2616,arrival
56,2616,join_queue
57,2628,arrival
57,2628,join_queue
42,2695,end_service
43,2695,begin_service
41,2749,end_service
44,2749,begin_service
58,2817,arrival
58,2817,join_queue
59,2818,arrival
59,2818,join_queue
60,2888,arrival
60,2888,balk
43,2910,end_service
45,2910,begin_service
44,2916,end_service
46,2916,begin_service
61,2962,arrival
61,2962,join_queue
45,2970,end_service
47,2970,begin_service
46,2976,end_service
48,2976,begin_service
47,3033,end_service
54,3033,begin_service
54,3095,end_service
55,3095,begin_service
48,3123,end_service
56,3123,begin_service
55,3155,end_service
57,3155,begin_service
56,3248,end_service
58,3248,begin_service
57,3292,end_service
59,3292,begin_service
62,3300,arrival
62,3300,join_queue
58,3308,end_service
61,3308,begin_service
63,3332,arrival
63,3332,join_queue
64,3340,arrival
64,3340,join_queue
61,3436,end_service
62,3436,begin_service
59,3447,end_service
63,3447,begin_service
65,3485,arrival
65,3485,join_queue
62,3538,end_service
64,3538,begin_service
64,3598,end_service
65,3598,begin_service
66,3599,arrival
66,3599,join_queue
67,3649,arrival
67,3649,join_queue
68,3656,arrival
68,3656,join_queue
65,3658,end_service
66,3658,begin_service
69,3664,arrival
69,3664,join_queue
66,3718,end_service
67,3718,begin_service
63,3738,end_service
68,3738,begin_service
67,3784,end_service
69,3784,begin_service
70,3866,arrival
70,3866,join_queue
68,3870,end_service
70,3870,begin_service
69,3903,end_service
71,3924,arrival
71,3924,join_queue
71,3924,begin_service
72,4029,arrival
72,4029,join_queue
73,4033,arrival
73,4033,join_queue
74,4065,arrival
74,4065,join_queue
75,4072,arrival
75,4072,join_queue
70,4074,end_service
72,4074,begin_service
76,4106,arrival
76,4106,join_queue
72,4134,end_service
73,4134,begin_service
73,4194,end_service
74,4194,begin_service
71,4205,end_service
75,4205,begin_service
77,4223,arrival
77,4223,join_queue
74,4254,end_service
76,4254,begin_service
78,4275,arrival
78,4275,join_queue
75,4378,end_service
77,4378,begin_service
79,4386,arrival
79,4386,join_queue
80,4419,arrival
80,4419,join_queue
77,4438,end_service
78,4438,begin_service
76,4554,end_service
79,4554,begin_service
79,4614,end_service
80,4614,begin_service
81,4654,arrival
81,4654,join_queue
80,4674,end_service
81,4674,begin_service
82,4725,arrival
82,4725,join_queue
78,4728,end_service
82,4728,begin_service
82,4788,end_service
81,4822,end_service
83,4826,arrival
83,4826,join_queue
83,4826,begin_service
84,4877,arrival
84,4877,join_queue
84,4877,begin_service
83,4892,end_service
85,4927,arrival
85,4927,join_queue
85,4927,begin_service
84,4942,end_service
85,4987,end_service
86,5050,arrival
86,5050,join_queue
86,5050,begin_service
86,5350,end_service
87,5522,arrival
87,5522,join_queue
87,5522,begin_service
88,5566,arrival
88,5566,join_queue
88,5566,begin_service
89,5597,arrival
89,5597,join_queue
88,5744,end_service
89,5744,begin_service
90,5779,arrival
90,5779,join_queue
87,5792,end_service
90,5792,begin_service
89,5804,end_service
