caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,59,arrival
1,59,join_queue
1,59,begin_service
2,69,arrival
2,69,join_queue
2,69,begin_service
3,106,arrival
3,106,join_queue
4,110,arrival
4,110,join_queue
1,119,end_service
3,119,begin_service
2,129,end_service
4,129,begin_service
3,179,end_service
4,192,end_service
5,254,arrival
5,254,join_queue
5,254,begin_service
6,299,arrival
6,299,join_queue
6,299,begin_service
7,302,arrival
7,302,join_queue
8,339,arrival
8,339,join_queue
6,396,end_service
7,396,begin_service
9,400,arrival
9,400,join_queue
10,414,arrival
10,414,join_queue
7,456,end_service
8,456,begin_service
11,471,arrival
11,471,join_queue
12,500,arrival
12,500,join_queue
8,516,end_service
9,516,begin_service
5,554,end_service
10,554,begin_service
13,563,arrival
13,563,join_queue
14,572,arrival
14,572,join_queue
15,610,arrival
15,610,join_queue
10,614,end_service
11,614,begin_service
16,619,arrival
16,619,join_queue
17,641,arrival
17,641,join_queue
9,660,end_service
12,660,begin_service
11,674,end_service
13,674,begin_service
18,693,arrival
18,693,join_queue
19,723,arrival
19,723,join_queue
13,734,end_service
14,734,begin_service
20,774,arrival
20,774,join_queue
12,781,end_service
15,781,begin_service
14,808,end_service
16,808,begin_service
15,883,end_service
17,883,begin_service
21,939,arrival
21,939,join_queue
17,943,end_service
18,943,begin_service
22,982,arrival
22,982,join_queue
18,1003,end_service
19,1003,begin_service
16,1032,end_service
20,1032,begin_service
20,1092,end_service
21,1092,begin_service
19,1165,end_service
22,1165,begin_service
21,1167,end_service
23,1195,arrival
23,1195,join_queue
23,1195,begin_service
24,1209,arrival
24,1209,join_queue
25,1220,arrival
25,1220,join_queue
22,1225,end_service
24,1225,begin_service
23,1255,end_service
25,1255,begin_service
26,1256,arrival
26,1256,join_queue
24,1285,end_service
26,1285,begin_service
25,1315,end_service
26,1345,end_service
27,1356,arrival
27,1356,join_queue
27,1356,begin_service
28,1430,arrival
28,1430,join_queue
28,1430,begin_service
29,1438,arrival
29,1438,join_queue
30,1465,arrival
30,1465,join_queue
31,1479,arrival
31,1479,join_queue
32,1485,arrival
32,1485,join_queue
28,1490,end_service
29,1490,begin_service
27,1507,end_service
30,1507,begin_service
33,1516,arrival
33,1516,join_queue
30,1567,end_service
31,1567,begin_service
34,1580,arrival
34,1580,join_queue
35,1583,arrival
35,1583,join_queue
36,1598,arrival
36,1598,join_queue
29,1613,end_service
32,1613,begin_service
37,1616,arrival
37,1616,join_queue
32,1673,end_service
33,1673,begin_service
33,1735,end_service
34,1735,begin_service
38,1795,arrival
34,1795,end_service
38,1795,join_queue
35,1795,begin_service
39,1804,arrival
39,1804,join_queue
35,1855,end_service
36,1855,begin_service
31,1867,end_service
37,1867,begin_service
40,1908,arrival
40,1908,join_queue
36,1988,end_service
38,1988,begin_service
41,2006,arrival
41,2006,join_queue
42,2061,arrival
42,2061,join_queue
43,2065,arrival
43,2065,join_queue
37,2068,end_service
39,2068,begin_service
38,2112,end_service
40,2112,begin_service
39,2128,end_service
41,2128,begin_service
44,2182,arrival
44,2182,join_queue
45,2183,arrival
45,2183,join_queue
41,2340,end_service
42,2340,begin_service
42,2400,end_service
43,2400,begin_service
40,2407,end_service
44,2407,begin_service
43,2462,end_service
45,2462,begin_service
44,2467,end_service
45,2522,end_service
46,2548,arrival
46,2548,join_queue
46,2548,begin_service
47,2599,arrival
47,2599,join_queue
47,2599,begin_service
46,2608,end_service
47,2659,end_service
48,2746,arrival
48,2746,join_queue
48,2746,begin_service
48,2806,end_service
49,2870,arrival
49,2870,join_queue
49,2870,begin_service
50,2907,arrival
50,2907,join_queue
50,2907,begin_service
49,2930,end_service
51,2986,arrival
51,2986,join_queue
51,2986,begin_service
52,3007,arrival
52,3007,join_queue
50,3027,end_service
52,3027,begin_service
51,3046,end_service
53,3082,arrival
53,3082,join_queue
53,3082,begin_service
54,3124,arrival
54,3124,join_queue
55,3171,arrival
55,3171,join_queue
53,3181,end_service
56,3181,arrival
56,3181,join_queue
54,3181,begin_service
57,3194,arrival
57,3194,join_queue
58,3195,arrival
58,3195,join_queue
52,3218,end_service
55,3218,begin_service
59,3278,arrival
59,3278,join_queue
55,3284,end_service
56,3284,begin_service
60,3311,arrival
60,3311,join_queue
61,3322,arrival
61,3322,join_queue
56,3344,end_service
57,3344,begin_service
62,3346,arrival
62,3346,join_queue
63,3378,arrival
63,3378,join_queue
54,3481,end_service
58,3481,begin_service
57,3494,end_service
59,3494,begin_service
64,3503,arrival
64,3503,join_queue
59,3554,end_service
60,3554,begin_service
60,3614,end_service
61,3614,begin_service
61,3770,end_service
62,3770,begin_service
58,3781,end_service
63,3781,begin_service
65,3782,arrival
65,3782,join_queue
62,3830,end_service
64,3830,begin_service
66,3857,arrival
66,3857,join_queue
63,3866,end_service
65,3866,begin_service
67,3944,arrival
67,3944,join_queue
64,3983,end_service
66,3983,begin_service
68,3990,arrival
68,3990,join_queue
69,3991,arrival
69,3991,join_queue
70,4046,arrival
70,4046,join_queue
71,4064,arrival
71,4064,join_queue
72,4086,arrival
72,4086,join_queue
66,4111,end_service
67,4111,begin_service
73,4147,arrival
73,4147,join_queue
65,4166,end_service
68,4166,begin_service
74,4168,arrival
74,4168,join_queue
67,4171,end_service
69,4171,begin_service
75,4206,arrival
75,4206,join_queue
76,4211,arrival
76,4211,join_queue
69,4231,end_service
70,4231,begin_service
68,4246,end_service
71,4246,begin_service
70,4291,end_service
72,4291,begin_service
77,4335,arrival
77,4335,join_queue
71,4341,end_service
73,4341,begin_service
72,4389,end_service
74,4389,begin_service
78,4474,arrival
78,4474,join_queue
79,4594,arrival
79,4594,join_queue
80,4631,arrival
80,4631,join_queue
73,4641,end_service
75,4641,begin_service
74,4689,end_service
76,4689,begin_service
76,4749,end_service
77,4749,begin_service
75,4754,end_service
78,4754,begin_service
81,4778,arrival
81,4778,join_queue
82,4790,arrival
82,4790,join_queue
83,4865,arrival
83,4865,join_queue
77,4874,end_service
79,4874,begin_service
84,4912,arrival
84,4912,join_queue
85,4915,arrival
85,4915,join_queue
79,4934,end_service
80,4934,begin_service
86,4939,arrival
86,4939,join_queue
78,4962,end_service
81,4962,begin_service
81,5022,end_service
82,5022,begin_service
80,5064,end_service
83,5064,begin_service
87,5077,arrival
87,5077,join_queue
88,5084,arrival
88,5084,join_queue
83,5124,end_service
84,5124,begin_service
89,5131,arrival
89,5131,join_queue
84,5184,end_service
