caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,87,arrival
1,87,join_queue
1,87,begin_service
2,114,arrival
2,114,join_queue
2,114,begin_service
3,126,arrival
3,126,join_queue
4,132,arrival
4,132,join_queue
5,212,arrival
5,212,join_queue
1,227,end_service
3,227,begin_service
2,233,end_service
4,233,begin_service
6,249,arrival
6,249,join_queue
7,254,arrival
7,254,join_queue
4,293,end_service
5,293,begin_service
3,362,end_service
6,362,begin_service
5,401,end_service
7,401,begin_service
7,461,end_service
8,488,arrival
8,488,join_queue
8,488,begin_service
9,502,arrival
9,502,join_queue
10,571,arrival
10,571,join_queue
8,605,end_service
9,605,begin_service
11,647,arrival
11,647,join_queue
6,658,end_service
10,658,begin_service
9,674,end_service
11,674,begin_service
12,744,arrival
12,744,join_queue
10,773,end_service
12,773,begin_service
13,776,arrival
13,776,join_queue
14,793,arrival
14,793,join_queue
15,802,arrival
15,802,join_queue
11,974,end_service
13,974,begin_service
12,1058,end_service
14,1058,begin_service
16,1073,arrival
16,1073,join_queue
13,1080,end_service
15,1080,begin_service
17,1099,arrival
17,1099,join_queue
18,1117,arrival
18,1117,join_queue
19,1135,arrival
19,1135,join_queue
20,1138,arrival
20,1138,join_queue
21,1142,arrival
21,1142,join_queue
22,1205,arrival
22,1205,join_queue
23,1224,arrival
23,1224,join_queue
15,1312,end_service
16,1312,begin_service
24,1340,arrival
24,1340,join_queue
14,1358,end_service
17,1358,begin_service
25,1377,arrival
25,1377,join_queue
26,1381,arrival
26,1381,join_queue
27,1392,arrival
27,1392,join_queue
28,1411,arrival
28,1411,balk
29,1419,arrival
29,1419,balk
30,1428,arrival
30,1428,balk
31,1478,arrival
31,1478,balk
16,1488,end_service
18,1488,begin_service
17,1509,end_service
32,1509,arrival
32,1509,join_queue
19,1509,begin_service
33,1554,arrival
33,1554,join_queue
34,1633,arrival
34,1633,balk
18,1634,end_service
20,1634,begin_service
35,1684,arrival
35,1684,join_queue
36,1687,arrival
36,1687,balk
37,1707,arrival
37,1707,balk
38,1724,arrival
38,1724,balk
39,1743,arrival
39,1743,balk
20,1762,end_service
21,1762,begin_service
40,1785,arrival
40,1785,join_queue
19,1809,end_service
22,1809,begin_service
41,1811,arrival
41,1811,join_queue
22,1869,end_service
23,1869,begin_service
42,1885,arrival
42,1885,join_queue
21,1923,end_service
24,1923,begin_service
23,1929,end_service
25,1929,begin_service
43,1946,arrival
43,1946,join_queue
25,1989,end_service
26,1989,begin_service
44,2024,arrival
44,2024,join_queue
26,2049,end_service
27,2049,begin_service
45,2055,arrival
45,2055,join_queue
27,2109,end_service
32,2109,begin_service
46,2126,arrival
46,2126,join_queue
47,2127,arrival
47,2127,join_queue
32,2213,end_service
33,2213,begin_service
24,2223,end_service
35,2223,begin_service
48,2245,arrival
48,2245,join_queue
33,2273,end_service
40,2273,begin_service
49,2275,arrival
49,2275,join_queue
35,2283,end_service
41,2283,begin_service
50,2289,arrival
50,2289,join_queue
51,2290,arrival
51,2290,join_queue
52,2334,arrival
52,2334,balk
53,2354,arrival
53,2354,balk
40,2357,end_service
42,2357,begin_service
41,2380,end_service
43,2380,begin_service
54,2381,arrival
54,2381,join_queue
55,2402,arrival
55,2402,join_queue
56,2413,arrival
56,2413,balk
57,2463,arrival
57,2463,balk
58,2465,arrival
58,2465,balk
59,2472,arrival
59,2472,balk
43,2490,end_service
44,2490,begin_service
60,2513,arrival
60,2513,join_queue
61,2529,arrival
61,2529,balk
62,2565,arrival
62,2565,balk
44,2573,end_service
45,2573,begin_service
42,2593,end_service
46,2593,begin_service
63,2622,arrival
63,2622,join_queue
45,2633,end_service
47,2633,begin_service
46,2653,end_service
48,2653,begin_service
47,2693,end_service
49,2693,begin_service
64,2694,arrival
64,2694,join_queue
48,2713,end_service
50,2713,begin_service
49,2758,end_service
51,2758,begin_service
50,2774,end_service
54,2774,begin_service
51,2818,end_service
55,2818,begin_service
65,2856,arrival
65,2856,join_queue
54,2865,end_service
60,2865,begin_service
66,2904,arrival
66,2904,join_queue
60,2925,end_service
63,2925,begin_service
67,2939,arrival
67,2939,join_queue
63,3018,end_service
64,3018,begin_service
55,3035,end_service
65,3035,begin_service
68,3052,arrival
68,3052,join_queue
69,3055,arrival
69,3055,join_queue
65,3095,end_service
66,3095,begin_service
70,3097,arrival
70,3097,join_queue
64,3098,end_service
67,3098,begin_service
71,3113,arrival
71,3113,join_queue
67,3208,end_service
68,3208,begin_service
68,3268,end_service
69,3268,begin_service
69,3328,end_service
70,3328,begin_service
72,3340,arrival
72,3340,join_queue
73,3389,arrival
73,3389,join_queue
66,3395,end_service
71,3395,begin_service
70,3434,end_service
72,3434,begin_service
71,3455,end_service
73,3455,begin_service
73,3586,end_service
74,3591,arrival
74,3591,join_queue
74,3591,begin_service
72,3601,end_service
75,3634,arrival
75,3634,join_queue
75,3634,begin_service
74,3651,end_service
76,3690,arrival
76,3690,join_queue
76,3690,begin_service
77,3701,arrival
77,3701,join_queue
75,3703,end_service
77,3703,begin_service
78,3705,arrival
78,3705,join_queue
79,3716,arrival
79,3716,join_queue
76,3750,end_service
78,3750,begin_service
80,3803,arrival
80,3803,join_queue
81,3876,arrival
81,3876,join_queue
82,3894,arrival
82,3894,join_queue
77,3902,end_service
79,3902,begin_service
83,3921,arrival
83,3921,join_queue
84,3934,arrival
84,3934,join_queue
78,3940,end_service
80,3940,begin_service
85,3944,arrival
85,3944,join_queue
86,3948,arrival
86,3948,join_queue
87,3949,arrival
87,3949,join_queue
88,3962,arrival
88,3962,join_queue
89,3992,arrival
89,3992,join_queue
79,4034,end_service
81,4034,begin_service
90,4054,arrival
90,4054,join_queue
80,4233,end_service
82,4233,begin_service
91,4247,arrival
91,4247,join_queue
82,4293,end_service
83,4293,begin_service
81,4334,end_service
84,4334,begin_service
83,4353,end_service
85,4353,begin_service
92,4364,arrival
92,4364,join_queue
93,4460,arrival
93,4460,join_queue
85,4477,end_service
86,4477,begin_service
94,4578,arrival
94,4578,join_queue
95,4623,arrival
95,4623,join_queue
96,4630,arrival
96,4630,join_queue
84,4634,end_service
87,4634,begin_service
97,4643,arrival
97,4643,join_queue
86,4658,end_service
88,4658,begin_service
87,4694,end_service
89,4694,begin_service
98,4717,arrival
98,4717,join_queue
88,4718,end_service
90,4718,begin_service
99,4731,arrival
99,4731,join_queue
89,4766,end_service
91,4766,begin_service
100,4773,arrival
100,4773,join_queue
