caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,40,arrival
1,40,join_queue
1,40,begin_service
2,205,arrival
2,205,join_queue
2,205,begin_service
3,247,arrival
3,247,join_queue
2,265,end_service
3,265,begin_service
3,325,end_service
1,340,end_service
4,440,arrival
4,440,join_queue
4,440,begin_service
5,449,arrival
5,449,join_queue
5,449,begin_service
6,544,arrival
6,544,join_queue
5,557,end_service
6,557,begin_service
7,593,arrival
7,593,join_queue
4,610,end_service
7,610,begin_service
8,637,arrival
8,637,join_queue
6,732,end_service
8,732,begin_service
9,746,arrival
9,746,join_queue
7,836,end_service
9,836,begin_service
10,844,arrival
10,844,join_queue
9,896,end_service
10,896,begin_service
11,908,arrival
11,908,join_queue
12,918,arrival
12,918,join_queue
13,935,arrival
13,935,join_queue
14,940,arrival
14,940,join_queue
15,1003,arrival
15,1003,join_queue
8,1032,end_service
11,1032,begin_service
11,1137,end_service
12,1137,begin_service
10,1196,end_service
13,1196,begin_service
12,1197,end_service
14,1197,begin_service
16,1227,arrival
16,1227,join_queue
13,1256,end_service
15,1256,begin_service
17,1273,arrival
17,1273,join_queue
14,1336,end_service
16,1336,begin_service
18,1365,arrival
18,1365,join_queue
16,1396,end_service
17,1396,begin_service
19,1402,arrival
19,1402,join_queue
15,1501,end_service
18,1501,begin_service
20,1520,arrival
20,1520,join_queue
18,1561,end_service
19,1561,begin_service
17,1620,end_service
20,1620,begin_service
19,1621,end_service
21,1689,arrival
21,1689,join_queue
21,1689,begin_service
21,1774,end_service
22,1784,arrival
22,1784,join_queue
22,1784,begin_service
23,1802,arrival
23,1802,join_queue
22,1844,end_service
23,1844,begin_service
20,1920,end_service
24,1956,arrival
24,1956,join_queue
24,1956,begin_service
25,1957,arrival
25,1957,join_queue
26,1988,arrival
26,1988,join_queue
27,2001,arrival
27,2001,join_queue
24,2016,end_service
25,2016,begin_service
28,2046,arrival
28,2046,join_queue
25,2076,end_service
26,2076,begin_service
29,2088,arrival
29,2088,join_queue
30,2092,arrival
30,2092,join_queue
31,2118,arrival
31,2118,join_queue
26,2142,end_service
27,2142,begin_service
23,2144,end_service
28,2144,begin_service
27,2202,end_service
29,2202,begin_service
32,2235,arrival
32,2235,join_queue
28,2273,end_service
30,2273,begin_service
29,2275,end_service
31,2275,begin_service
31,2335,end_service
32,2335,begin_service
33,2362,arrival
33,2362,join_queue
30,2363,end_service
33,2363,begin_service
34,2371,arrival
34,2371,join_queue
35,2401,arrival
35,2401,join_queue
36,2475,arrival
36,2475,join_queue
37,2477,arrival
37,2477,join_queue
38,2494,arrival
38,2494,join_queue
39,2529,arrival
39,2529,join_queue
32,2542,end_service
34,2542,begin_service
40,2547,arrival
40,2547,join_queue
33,2557,end_service
35,2557,begin_service
41,2572,arrival
41,2572,join_queue
42,2578,arrival
42,2578,join_queue
43,2593,arrival
43,2593,join_queue
34,2602,end_service
36,2602,begin_service
44,2609,arrival
44,2609,join_queue
35,2617,end_service
37,2617,begin_service
45,2672,arrival
45,2672,join_queue
46,2784,arrival
46,2784,join_queue
47,2820,arrival
47,2820,join_queue
37,2821,end_service
38,2821,begin_service
48,2839,arrival
48,2839,join_queue
36,2887,end_service
39,2887,begin_service
49,2923,arrival
49,2923,join_queue
38,2938,end_service
40,2938,begin_service
50,2944,arrival
50,2944,join_queue
40,2998,end_service
41,2998,begin_service
51,3053,arrival
51,3053,join_queue
41,3058,end_service
42,3058,begin_service
52,3069,arrival
52,3069,join_queue
53,3085,arrival
53,3085,balk
54,3100,arrival
54,3100,balk
55,3159,arrival
55,3159,balk
39,3187,end_service
43,3187,begin_service
56,3196,arrival
56,3196,join_queue
57,3219,arrival
57,3219,balk
58,3234,arrival
58,3234,balk
43,3247,end_service
44,3247,begin_service
59,3293,arrival
59,3293,join_queue
60,3317,arrival
60,3317,balk
44,3319,end_service
45,3319,begin_service
61,3325,arrival
61,3325,join_queue
42,3331,end_service
46,3331,begin_service
62,3359,arrival
62,3359,join_queue
63,3368,arrival
63,3368,balk
45,3379,end_service
47,3379,begin_service
64,3384,arrival
64,3384,join_queue
46,3392,end_service
48,3392,begin_service
65,3444,arrival
65,3444,join_queue
48,3514,end_service
49,3514,begin_service
66,3596,arrival
66,3596,join_queue
47,3604,end_service
50,3604,begin_service
67,3614,arrival
67,3614,join_queue
68,3638,arrival
68,3638,balk
50,3664,end_service
51,3664,begin_service
51,3724,end_service
52,3724,begin_service
49,3775,end_service
56,3775,begin_service
69,3785,arrival
69,3785,join_queue
70,3830,arrival
70,3830,join_queue
56,3838,end_service
59,3838,begin_service
52,3840,end_service
61,3840,begin_service
71,3850,arrival
71,3850,join_queue
59,3898,end_service
62,3898,begin_service
72,3911,arrival
72,3911,join_queue
73,3952,arrival
73,3952,join_queue
74,3961,arrival
74,3961,join_queue
61,4015,end_service
64,4015,begin_service
75,4079,arrival
75,4079,join_queue
76,4106,arrival
76,4106,balk
77,4133,arrival
77,4133,balk
62,4150,end_service
65,4150,begin_service
65,4210,end_service
66,4210,begin_service
78,4245,arrival
78,4245,join_queue
79,4245,arrival
79,4245,join_queue
80,4250,arrival
80,4250,balk
66,4270,end_service
67,4270,begin_service
64,4301,end_service
69,4301,begin_service
67,4330,end_service
70,4330,begin_service
69,4361,end_service
71,4361,begin_service
70,4390,end_service
72,4390,begin_service
71,4421,end_service
73,4421,begin_service
72,4450,end_service
74,4450,begin_service
81,4467,arrival
81,4467,join_queue
74,4510,end_service
75,4510,begin_service
73,4513,end_service
78,4513,begin_service
82,4548,arrival
82,4548,join_queue
83,4593,arrival
83,4593,join_queue
75,4612,end_service
79,4612,begin_service
84,4614,arrival
84,4614,join_queue
85,4655,arrival
85,4655,join_queue
86,4664,arrival
86,4664,join_queue
79,4672,end_service
81,4672,begin_service
81,4760,end_service
82,4760,begin_service
78,4813,end_service
83,4813,begin_service
87,4877,arrival
87,4877,join_queue
88,4879,arrival
88,4879,join_queue
83,4925,end_service
84,4925,begin_service
82,4935,end_service
85,4935,begin_service
89,4957,arrival
89,4957,join_queue
90,4983,arrival
90,4983,join_queue
91,5003,arrival
91,5003,join_queue
92,5093,arrival
92,5093,join_queue
84,5123,end_service
86,5123,begin_service
93,5162,arrival
93,5162,join_queue
94,5183,arrival
94,5183,join_queue
95,5188,arrival
95,5188,join_queue
86,5189,end_service
87,5189,begin_service
85,5213,end_service
88,5213,begin_service
96,5226,arrival
96,5226,join_queue
