caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,43,arrival
1,43,join_queue
1,43,begin_service
2,81,arrival
2,81,join_queue
3,104,arrival
3,104,join_queue
4,110,arrival
4,110,join_queue
5,208,arrival
5,208,join_queue
6,212,arrival
6,212,join_queue
7,258,arrival
7,258,join_queue
8,276,arrival
8,276,join_queue
1,297,end_service
2,297,begin_service
9,320,arrival
9,320,join_queue
10,345,arrival
10,345,join_queue
2,357,end_service
3,357,begin_service
3,417,end_service
4,417,begin_service
4,503,end_service
5,503,begin_service
11,542,arrival
11,542,join_queue
5,563,end_service
6,563,begin_service
12,591,arrival
12,591,join_queue
13,604,arrival
13,604,join_queue
14,622,arrival
14,622,join_queue
6,630,end_service
7,630,begin_service
15,663,arrival
15,663,join_queue
16,699,arrival
16,699,join_queue
17,720,arrival
17,720,join_queue
18,760,arrival
18,760,balk
19,791,arrival
19,791,balk
20,791,arrival
20,791,balk
21,805,arrival
21,805,balk
7,862,end_service
8,862,begin_service
22,918,arrival
22,918,join_queue
8,922,end_service
9,922,begin_service
9,1006,end_service
10,1006,begin_service
23,1088,arrival
23,1088,join_queue
24,1209,arrival
24,1209,join_queue
25,1244,arrival
25,1244,balk
26,1275,arrival
26,1275,balk
10,1306,end_service
11,1306,begin_service
27,1330,arrival
27,1330,join_queue
11,1366,end_service
12,1366,begin_service
12,1426,end_service
13,1426,begin_service
28,1469,arrival
28,1469,join_queue
29,1488,arrival
29,1488,join_queue
13,1507,end_service
14,1507,begin_service
30,1547,arrival
30,1547,join_queue
31,1558,arrival
31,1558,balk
14,1591,end_service
15,1591,begin_service
32,1616,arrival
32,1616,join_queue
15,1651,end_service
16,1651,begin_service
16,1744,end_service
17,1744,begin_service
33,1792,arrival
33,1792,join_queue
34,1855,arrival
34,1855,join_queue
17,1882,end_service
22,1882,begin_service
22,1942,end_service
23,1942,begin_service
35,1988,arrival
35,1988,join_queue
36,2015,arrival
36,2015,join_queue
37,2017,arrival
37,2017,balk
23,2106,end_service
24,2106,begin_service
38,2146,arrival
38,2146,join_queue
24,2166,end_service
27,2166,begin_service
39,2190,arrival
39,2190,join_queue
27,2254,end_service
28,2254,begin_service
40,2295,arrival
40,2295,join_queue
41,2359,arrival
41,2359,balk
42,2520,arrival
42,2520,balk
43,2539,arrival
43,2539,balk
28,2554,end_service
29,2554,begin_service
29,2625,end_service
30,2625,begin_service
44,2673,arrival
44,2673,join_queue
45,2764,arrival
45,2764,join_queue
30,2787,end_service
32,2787,begin_service
46,2811,arrival
46,2811,join_queue
47,2814,arrival
47,2814,balk
32,2900,end_service
33,2900,begin_service
48,2938,arrival
48,2938,join_queue
49,2942,arrival
49,2942,balk
33,2974,end_service
34,2974,begin_service
50,2990,arrival
50,2990,join_queue
34,3034,end_service
35,3034,begin_service
35,3094,end_service
36,3094,begin_service
36,3154,end_service
38,3154,begin_service
38,3214,end_service
39,3214,begin_service
51,3364,arrival
51,3364,join_queue
52,3422,arrival
52,3422,join_queue
53,3451,arrival
53,3451,join_queue
54,3491,arrival
54,3491,join_queue
55,3498,arrival
55,3498,balk
39,3514,end_service
40,3514,begin_service
56,3537,arrival
56,3537,join_queue
57,3571,arrival
57,3571,balk
40,3616,end_service
44,3616,begin_service
58,3647,arrival
58,3647,join_queue
44,3676,end_service
45,3676,begin_service
59,3690,arrival
59,3690,join_queue
60,3763,arrival
60,3763,balk
61,3798,arrival
61,3798,balk
62,3822,arrival
62,3822,balk
63,3876,arrival
63,3876,balk
64,3896,arrival
64,3896,balk
65,3900,arrival
65,3900,balk
45,3908,end_service
46,3908,begin_service
66,4000,arrival
66,4000,join_queue
67,4007,arrival
67,4007,balk
46,4208,end_service
48,4208,begin_service
48,4268,end_service
50,4268,begin_service
68,4343,arrival
68,4343,join_queue
69,4441,arrival
69,4441,join_queue
70,4459,arrival
70,4459,balk
71,4506,arrival
71,4506,balk
72,4534,arrival
72,4534,balk
50,4568,end_service
51,4568,begin_service
73,4687,arrival
73,4687,join_queue
51,4704,end_service
52,4704,begin_service
74,4745,arrival
74,4745,join_queue
52,4764,end_service
53,4764,begin_service
75,4770,arrival
75,4770,join_queue
76,4808,arrival
76,4808,balk
53,4824,end_service
54,4824,begin_service
77,4827,arrival
77,4827,join_queue
78,4840,arrival
78,4840,balk
54,4884,end_service
56,4884,begin_service
56,4944,end_service
58,4944,begin_service
79,5003,arrival
79,5003,join_queue
80,5034,arrival
80,5034,join_queue
58,5117,end_service
59,5117,begin_service
59,5177,end_service
66,5177,begin_service
81,5214,arrival
81,5214,join_queue
66,5237,end_service
68,5237,begin_service
82,5251,arrival
82,5251,join_queue
68,5334,end_service
69,5334,begin_service
83,5335,arrival
83,5335,join_queue
69,5410,end_service
73,5410,begin_service
73,5491,end_service
74,5491,begin_service
84,5545,arrival
84,5545,join_queue
85,5589,arrival
85,5589,join_queue
86,5604,arrival
86,5604,join_queue
74,5610,end_service
75,5610,begin_service
87,5639,arrival
87,5639,join_queue
88,5720,arrival
88,5720,balk
89,5750,arrival
89,5750,balk
75,5791,end_service
77,5791,begin_service
90,5831,arrival
90,5831,join_queue
77,5861,end_service
79,5861,begin_service
79,5945,end_service
80,5945,begin_service
80,6013,end_service
81,6013,begin_service
81,6312,end_service
82,6312,begin_service
91,6356,arrival
91,6356,join_queue
92,6399,arrival
92,6399,join_queue
93,6514,arrival
93,6514,join_queue
94,6557,arrival
94,6557,join_queue
95,6608,arrival
95,6608,balk
82,6612,end_service
83,6612,begin_service
96,6618,arrival
96,6618,join_queue
97,6621,arrival
97,6621,balk
98,6650,arrival
98,6650,balk
83,6672,end_service
84,6672,begin_service
99,6692,arrival
99,6692,join_queue
100,6703,arrival
100,6703,balk
101,6874,arrival
101,6874,balk
102,6901,arrival
102,6901,balk
84,6954,end_service
85,6954,begin_service
103,6965,arrival
103,6965,join_queue
104,7006,arrival
104,7006,balk
105,7012,arrival
105,7012,balk
85,7014,end_service
86,7014,begin_service
106,7027,arrival
106,7027,join_queue
107,7064,arrival
107,7064,balk
86,7074,end_service
87,7074,begin_service
87,7134,end_service
90,7134,begin_service
108,7137,arrival
108,7137,join_queue
109,7148,arrival
109,7148,join_queue
110,7206,arrival
110,7206,balk
111,7320,arrival
111,7320,balk
90,7345,end_service
91,7345,begin_service
112,7405,arrival
91,7405,end_service
112,7405,join_queue
92,7405,begin_service
113,7446,arrival
113,7446,join_queue
92,7465,end_service
