caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,141,arrival
1,141,join_queue
1,141,begin_service
2,213,arrival
2,213,join_queue
3,243,arrival
3,243,join_queue
1,291,end_service
2,291,begin_service
2,351,end_service
3,351,begin_service
4,360,arrival
4,360,join_queue
5,370,arrival
5,370,join_queue
3,431,end_service
4,431,begin_service
6,534,arrival
6,534,join_queue
4,648,end_service
5,648,begin_service
7,669,arrival
7,669,join_queue
5,708,end_service
6,708,begin_service
6,777,end_service
7,777,begin_service
8,779,arrival
8,779,join_queue
9,831,arrival
9,831,join_queue
10,839,arrival
10,839,join_queue
11,894,arrival
11,894,join_queue
12,897,arrival
12,897,join_queue
13,964,arrival
13,964,join_queue
14,1056,arrival
14,1056,join_queue
7,1077,end_service
8,1077,begin_service
15,1172,arrival
15,1172,join_queue
16,1173,arrival
16,1173,join_queue
17,1180,arrival
17,1180,join_queue
18,1206,arrival
18,1206,join_queue
19,1297,arrival
19,1297,balk
20,1311,arrival
20,1311,balk
8,1352,end_service
9,1352,begin_service
21,1360,arrival
21,1360,join_queue
22,1445,arrival
22,1445,balk
9,1458,end_service
10,1458,begin_service
23,1509,arrival
23,1509,join_queue
24,1524,arrival
24,1524,balk
10,1538,end_service
11,1538,begin_service
25,1551,arrival
25,1551,join_queue
26,1552,arrival
26,1552,balk
27,1559,arrival
27,1559,balk
11,1598,end_service
12,1598,begin_service
28,1604,arrival
28,1604,join_queue
12,1658,end_service
13,1658,begin_service
29,1663,arrival
29,1663,join_queue
30,1693,arrival
30,1693,balk
31,1706,arrival
31,1706,balk
13,1771,end_service
14,1771,begin_service
32,1794,arrival
32,1794,join_queue
33,1819,arrival
33,1819,balk
34,1857,arrival
34,1857,balk
35,1873,arrival
35,1873,balk
36,1889,arrival
36,1889,balk
14,1891,end_service
15,1891,begin_service
37,1893,arrival
37,1893,join_queue
38,1942,arrival
38,1942,balk
39,2031,arrival
39,2031,balk
40,2072,arrival
40,2072,balk
41,2102,arrival
41,2102,balk
15,2106,end_service
16,2106,begin_service
42,2112,arrival
42,2112,join_queue
16,2166,end_service
17,2166,begin_service
17,2236,end_service
18,2236,begin_service
18,2309,end_service
21,2309,begin_service
43,2313,arrival
43,2313,join_queue
44,2348,arrival
44,2348,join_queue
21,2369,end_service
23,2369,begin_service
45,2411,arrival
45,2411,join_queue
46,2442,arrival
46,2442,join_queue
47,2478,arrival
47,2478,balk
23,2541,end_service
25,2541,begin_service
48,2669,arrival
48,2669,join_queue
49,2693,arrival
49,2693,balk
50,2752,arrival
50,2752,balk
25,2831,end_service
28,2831,begin_service
51,2839,arrival
51,2839,join_queue
52,2878,arrival
52,2878,balk
53,2930,arrival
53,2930,balk
54,2944,arrival
54,2944,balk
28,3024,end_service
29,3024,begin_service
55,3025,arrival
55,3025,join_queue
56,3049,arrival
56,3049,balk
57,3069,arrival
57,3069,balk
29,3243,end_service
32,3243,begin_service
58,3282,arrival
58,3282,join_queue
32,3303,end_service
37,3303,begin_service
59,3409,arrival
59,3409,join_queue
60,3434,arrival
60,3434,balk
37,3465,end_service
42,3465,begin_service
61,3496,arrival
61,3496,join_queue
62,3556,arrival
62,3556,balk
42,3624,end_service
43,3624,begin_service
63,3673,arrival
63,3673,join_queue
64,3695,arrival
64,3695,balk
65,3740,arrival
65,3740,balk
66,3843,arrival
66,3843,balk
43,3924,end_service
44,3924,begin_service
67,3938,arrival
67,3938,join_queue
68,3995,arrival
68,3995,balk
69,4092,arrival
69,4092,balk
44,4097,end_service
45,4097,begin_service
70,4102,arrival
70,4102,join_queue
71,4120,arrival
71,4120,balk
45,4157,end_service
46,4157,begin_service
72,4168,arrival
72,4168,join_queue
73,4315,arrival
73,4315,balk
74,4375,arrival
74,4375,balk
75,4453,arrival
75,4453,balk
46,4457,end_service
48,4457,begin_service
76,4552,arrival
76,4552,join_queue
77,4566,arrival
77,4566,balk
48,4639,end_service
51,4639,begin_service
78,4682,arrival
78,4682,join_queue
51,4699,end_service
55,4699,begin_service
55,4759,end_service
58,4759,begin_service
79,4818,arrival
79,4818,join_queue
58,4819,end_service
59,4819,begin_service
59,4879,end_service
61,4879,begin_service
61,4939,end_service
63,4939,begin_service
63,4999,end_service
67,4999,begin_service
80,5053,arrival
80,5053,join_queue
67,5059,end_service
70,5059,begin_service
70,5119,end_service
72,5119,begin_service
81,5167,arrival
81,5167,join_queue
82,5194,arrival
82,5194,join_queue
83,5239,arrival
83,5239,join_queue
84,5257,arrival
84,5257,join_queue
72,5348,end_service
76,5348,begin_service
85,5415,arrival
85,5415,join_queue
86,5452,arrival
86,5452,join_queue
87,5543,arrival
87,5543,join_queue
88,5562,arrival
88,5562,balk
89,5575,arrival
89,5575,balk
76,5588,end_service
78,5588,begin_service
90,5589,arrival
90,5589,join_queue
91,5598,arrival
91,5598,balk
92,5639,arrival
92,5639,balk
93,5684,arrival
93,5684,balk
94,5710,arrival
94,5710,balk
95,5722,arrival
95,5722,balk
96,5794,arrival
96,5794,balk
97,5826,arrival
97,5826,balk
78,5888,end_service
79,5888,begin_service
98,5894,arrival
98,5894,join_queue
99,5914,arrival
99,5914,balk
79,5948,end_service
80,5948,begin_service
80,6008,end_service
81,6008,begin_service
81,6094,end_service
82,6094,begin_service
82,6165,end_service
83,6165,begin_service
83,6225,end_service
84,6225,begin_service
100,6250,arrival
100,6250,join_queue
84,6307,end_service
85,6307,begin_service
85,6367,end_service
86,6367,begin_service
101,6370,arrival
101,6370,join_queue
102,6400,arrival
102,6400,join_queue
103,6405,arrival
103,6405,join_queue
86,6427,end_service
87,6427,begin_service
104,6433,arrival
104,6433,join_queue
87,6514,end_service
90,6514,begin_service
105,6551,arrival
105,6551,join_queue
106,6563,arrival
106,6563,join_queue
90,6574,end_service
98,6574,begin_service
107,6579,arrival
107,6579,join_queue
108,6601,arrival
108,6601,join_queue
109,6655,arrival
109,6655,join_queue
98,6657,end_service
100,6657,begin_service
110,6690,arrival
110,6690,join_queue
100,6717,end_service
101,6717,begin_service
111,6760,arrival
111,6760,join_queue
101,6777,end_service
102,6777,begin_service
102,6837,end_service
103,6837,begin_service
103,6897,end_service
104,6897,begin_service
112,6957,arrival
112,6957,join_queue
113,6964,arrival
113,6964,join_queue
104,6992,end_service
105,6992,begin_service
114,7003,arrival
114,7003,join_queue
105,7052,end_service
106,7052,begin_service
106,7112,end_service
107,7112,begin_service
115,7153,arrival
115,7153,join_queue
