caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,29,arrival
1,29,join_queue
1,29,begin_service
1,175,end_service
2,276,arrival
2,276,join_queue
3,276,arrival
2,276,begin_service
3,276,join_queue
4,291,arrival
4,291,join_queue
5,300,arrival
5,300,join_queue
6,324,arrival
6,324,join_queue
2,338,end_service
3,338,begin_service
3,398,end_service
4,398,begin_service
7,430,arrival
7,430,join_queue
8,596,arrival
8,596,join_queue
9,647,arrival
9,647,join_queue
4,651,end_service
5,651,begin_service
10,742,arrival
10,742,join_queue
11,784,arrival
11,784,join_queue
5,811,end_service
6,811,begin_service
6,871,end_service
7,871,begin_service
12,943,arrival
12,943,join_queue
13,1084,arrival
13,1084,join_queue
14,1158,arrival
14,1158,join_queue
7,1171,end_service
8,1171,begin_service
15,1188,arrival
15,1188,join_queue
8,1231,end_service
9,1231,begin_service
16,1253,arrival
16,1253,join_queue
17,1257,arrival
17,1257,join_queue
9,1291,end_service
10,1291,begin_service
18,1316,arrival
18,1316,join_queue
19,1331,arrival
19,1331,join_queue
10,1351,end_service
11,1351,begin_service
20,1470,arrival
20,1470,join_queue
11,1531,end_service
12,1531,begin_service
21,1572,arrival
21,1572,join_queue
12,1591,end_service
13,1591,begin_service
22,1612,arrival
22,1612,join_queue
13,1651,end_service
14,1651,begin_service
14,1711,end_service
15,1711,begin_service
23,1780,arrival
23,1780,join_queue
24,1803,arrival
24,1803,join_queue
25,1823,arrival
25,1823,join_queue
15,1896,end_service
16,1896,begin_service
26,1948,arrival
26,1948,join_queue
27,2024,arrival
27,2024,balk
28,2090,arrival
28,2090,balk
29,2106,arrival
29,2106,balk
16,2124,end_service
17,2124,begin_service
30,2134,arrival
30,2134,join_queue
31,2168,arrival
31,2168,balk
32,2256,arrival
32,2256,balk
17,2424,end_service
18,2424,begin_service
33,2444,arrival
33,2444,join_queue
34,2450,arrival
34,2450,balk
18,2646,end_service
19,2646,begin_service
35,2704,arrival
35,2704,join_queue
36,2755,arrival
36,2755,balk
37,2794,arrival
37,2794,balk
19,2889,end_service
20,2889,begin_service
38,3011,arrival
38,3011,join_queue
20,3140,end_service
21,3140,begin_service
39,3146,arrival
39,3146,join_queue
21,3200,end_service
22,3200,begin_service
22,3260,end_service
23,3260,begin_service
23,3320,end_service
24,3320,begin_service
24,3400,end_service
25,3400,begin_service
40,3467,arrival
40,3467,join_queue
41,3468,arrival
41,3468,join_queue
25,3496,end_service
26,3496,begin_service
42,3545,arrival
42,3545,join_queue
43,3708,arrival
43,3708,join_queue
44,3760,arrival
44,3760,join_queue
26,3796,end_service
30,3796,begin_service
45,3815,arrival
45,3815,join_queue
46,3829,arrival
46,3829,balk
30,3924,end_service
33,3924,begin_service
47,3961,arrival
47,3961,join_queue
48,3961,arrival
48,3961,balk
33,3984,end_service
35,3984,begin_service
49,4046,arrival
49,4046,join_queue
35,4084,end_service
38,4084,begin_service
38,4197,end_service
39,4197,begin_service
50,4238,arrival
50,4238,join_queue
39,4260,end_service
40,4260,begin_service
51,4284,arrival
51,4284,join_queue
52,4326,arrival
52,4326,join_queue
53,4328,arrival
53,4328,balk
54,4328,arrival
54,4328,balk
40,4365,end_service
41,4365,begin_service
55,4431,arrival
55,4431,join_queue
56,4442,arrival
56,4442,balk
41,4492,end_service
42,4492,begin_service
57,4544,arrival
57,4544,join_queue
58,4586,arrival
58,4586,balk
59,4592,arrival
59,4592,balk
42,4602,end_service
43,4602,begin_service
60,4628,arrival
60,4628,join_queue
61,4648,arrival
61,4648,balk
43,4662,end_service
44,4662,begin_service
62,4676,arrival
62,4676,join_queue
63,4685,arrival
63,4685,balk
44,4722,end_service
45,4722,begin_service
64,4733,arrival
64,4733,join_queue
45,4839,end_service
47,4839,begin_service
47,4979,end_service
49,4979,begin_service
65,5013,arrival
65,5013,join_queue
49,5039,end_service
50,5039,begin_service
66,5154,arrival
66,5154,join_queue
50,5212,end_service
51,5212,begin_service
67,5225,arrival
67,5225,join_queue
68,5258,arrival
68,5258,join_queue
69,5403,arrival
69,5403,balk
51,5512,end_service
52,5512,begin_service
70,5557,arrival
70,5557,join_queue
52,5572,end_service
55,5572,begin_service
71,5574,arrival
71,5574,join_queue
55,5632,end_service
57,5632,begin_service
72,5654,arrival
72,5654,join_queue
57,5692,end_service
60,5692,begin_service
73,5813,arrival
73,5813,join_queue
74,5820,arrival
74,5820,balk
75,5841,arrival
75,5841,balk
60,5851,end_service
76,5851,arrival
76,5851,balk
62,5851,begin_service
62,5911,end_service
64,5911,begin_service
77,5946,arrival
77,5946,join_queue
64,6066,end_service
65,6066,begin_service
78,6071,arrival
78,6071,join_queue
79,6126,arrival
79,6126,join_queue
80,6303,arrival
80,6303,balk
65,6326,end_service
66,6326,begin_service
81,6457,arrival
81,6457,join_queue
82,6511,arrival
82,6511,balk
83,6577,arrival
83,6577,balk
66,6626,end_service
67,6626,begin_service
67,6686,end_service
68,6686,begin_service
84,6694,arrival
84,6694,join_queue
85,6783,arrival
85,6783,join_queue
86,6785,arrival
86,6785,balk
87,6917,arrival
87,6917,balk
68,6986,end_service
70,6986,begin_service
70,7046,end_service
71,7046,begin_service
71,7119,end_service
72,7119,begin_service
88,7180,arrival
88,7180,join_queue
89,7197,arrival
89,7197,join_queue
72,7259,end_service
73,7259,begin_service
90,7326,arrival
90,7326,join_queue
73,7334,end_service
77,7334,begin_service
91,7337,arrival
91,7337,join_queue
77,7471,end_service
78,7471,begin_service
92,7511,arrival
92,7511,join_queue
78,7531,end_service
79,7531,begin_service
93,7572,arrival
93,7572,join_queue
94,7577,arrival
94,7577,join_queue
79,7591,end_service
81,7591,begin_service
95,7642,arrival
95,7642,join_queue
81,7651,end_service
84,7651,begin_service
96,7663,arrival
96,7663,join_queue
97,7668,arrival
97,7668,balk
98,7681,arrival
98,7681,balk
99,7696,arrival
99,7696,balk
100,7792,arrival
100,7792,balk
84,7806,end_service
85,7806,begin_service
101,7811,arrival
101,7811,join_queue
102,7821,arrival
102,7821,balk
103,7827,arrival
103,7827,balk
104,7853,arrival
104,7853,balk
105,7859,arrival
105,7859,balk
85,7871,end_service
88,7871,begin_service
106,7878,arrival
106,7878,join_queue
107,7907,arrival
107,7907,balk
108,7926,arrival
108,7926,balk
88,7931,end_service
89,7931,begin_service
109,7959,arrival
109,7959,join_queue
110,7962,arrival
110,7962,balk
89,8011,end_service
90,8011,begin_service
90,8071,end_service
91,8071,begin_service
