caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,160,arrival
1,160,join_queue
1,160,begin_service
2,228,arrival
2,228,join_queue
1,257,end_service
2,257,begin_service
3,300,arrival
3,300,join_queue
2,341,end_service
3,341,begin_service
4,438,arrival
4,438,join_queue
5,440,arrival
5,440,join_queue
6,465,arrival
6,465,join_queue
7,477,arrival
7,477,join_queue
3,620,end_service
4,620,begin_service
8,629,arrival
8,629,join_queue
9,658,arrival
9,658,join_queue
10,693,arrival
10,693,join_queue
4,828,end_service
5,828,begin_service
11,831,arrival
11,831,join_queue
12,833,arrival
12,833,join_queue
13,861,arrival
13,861,join_queue
14,938,arrival
14,938,join_queue
5,990,end_service
6,990,begin_service
15,1004,arrival
15,1004,join_queue
6,1067,end_service
7,1067,begin_service
16,1079,arrival
16,1079,join_queue
17,1163,arrival
17,1163,join_queue
18,1167,arrival
18,1167,balk
19,1303,arrival
19,1303,balk
20,1308,arrival
20,1308,balk
7,1367,end_service
8,1367,begin_service
21,1373,arrival
21,1373,join_queue
22,1407,arrival
22,1407,balk
23,1459,arrival
23,1459,balk
24,1464,arrival
24,1464,balk
8,1479,end_service
9,1479,begin_service
9,1539,end_service
10,1539,begin_service
10,1599,end_service
11,1599,begin_service
25,1604,arrival
25,1604,join_queue
11,1671,end_service
12,1671,begin_service
12,1904,end_service
13,1904,begin_service
26,1981,arrival
26,1981,join_queue
27,1983,arrival
27,1983,join_queue
13,2006,end_service
28,2006,arrival
28,2006,join_queue
14,2006,begin_service
29,2026,arrival
29,2026,join_queue
30,2082,arrival
30,2082,join_queue
31,2103,arrival
31,2103,balk
32,2140,arrival
32,2140,balk
33,2258,arrival
33,2258,balk
14,2306,end_service
15,2306,begin_service
34,2358,arrival
34,2358,join_queue
35,2510,arrival
35,2510,balk
36,2511,arrival
36,2511,balk
37,2538,arrival
37,2538,balk
38,2574,arrival
38,2574,balk
15,2606,end_service
16,2606,begin_service
39,2609,arrival
39,2609,join_queue
16,2666,end_service
17,2666,begin_service
40,2748,arrival
40,2748,join_queue
41,2768,arrival
41,2768,balk
17,2780,end_service
21,2780,begin_service
42,2804,arrival
42,2804,join_queue
43,2818,arrival
43,2818,balk
21,2840,end_service
25,2840,begin_service
44,2854,arrival
44,2854,join_queue
45,2913,arrival
45,2913,balk
46,2992,arrival
46,2992,balk
47,2998,arrival
47,2998,balk
48,3016,arrival
48,3016,balk
49,3092,arrival
49,3092,balk
25,3104,end_service
26,3104,begin_service
50,3110,arrival
50,3110,join_queue
26,3164,end_service
27,3164,begin_service
51,3172,arrival
51,3172,join_queue
27,3224,end_service
28,3224,begin_service
28,3284,end_service
29,3284,begin_service
52,3312,arrival
52,3312,join_queue
29,3344,end_service
30,3344,begin_service
53,3390,arrival
53,3390,join_queue
30,3404,end_service
34,3404,begin_service
34,3464,end_service
39,3464,begin_service
54,3515,arrival
54,3515,join_queue
39,3608,end_service
40,3608,begin_service
55,3619,arrival
55,3619,join_queue
56,3624,arrival
56,3624,join_queue
57,3641,arrival
57,3641,join_queue
58,3665,arrival
58,3665,balk
59,3678,arrival
59,3678,balk
60,3714,arrival
60,3714,balk
61,3718,arrival
61,3718,balk
62,3832,arrival
62,3832,balk
63,3860,arrival
63,3860,balk
40,3908,end_service
42,3908,begin_service
64,3944,arrival
64,3944,join_queue
65,3959,arrival
65,3959,balk
42,3998,end_service
44,3998,begin_service
66,4084,arrival
66,4084,join_queue
67,4140,arrival
67,4140,balk
68,4147,arrival
68,4147,balk
44,4154,end_service
50,4154,begin_service
50,4233,end_service
51,4233,begin_service
69,4260,arrival
69,4260,join_queue
70,4269,arrival
70,4269,join_queue
51,4293,end_service
52,4293,begin_service
71,4323,arrival
71,4323,join_queue
72,4367,arrival
72,4367,balk
73,4462,arrival
73,4462,balk
74,4477,arrival
74,4477,balk
52,4480,end_service
53,4480,begin_service
75,4501,arrival
75,4501,join_queue
76,4559,arrival
76,4559,balk
53,4710,end_service
77,4710,arrival
77,4710,balk
54,4710,begin_service
78,4721,arrival
78,4721,join_queue
79,4758,arrival
79,4758,balk
80,4771,arrival
80,4771,balk
54,4811,end_service
55,4811,begin_service
81,4831,arrival
81,4831,join_queue
55,4871,end_service
56,4871,begin_service
82,4902,arrival
82,4902,join_queue
83,4928,arrival
83,4928,balk
84,4950,arrival
84,4950,balk
85,5031,arrival
85,5031,balk
86,5140,arrival
86,5140,balk
87,5142,arrival
87,5142,balk
56,5171,end_service
57,5171,begin_service
88,5174,arrival
88,5174,join_queue
89,5174,arrival
89,5174,balk
57,5262,end_service
64,5262,begin_service
90,5291,arrival
90,5291,join_queue
91,5323,arrival
91,5323,balk
92,5386,arrival
92,5386,balk
64,5419,end_service
66,5419,begin_service
66,5507,end_service
69,5507,begin_service
69,5567,end_service
70,5567,begin_service
93,5582,arrival
93,5582,join_queue
94,5582,arrival
94,5582,join_queue
95,5586,arrival
95,5586,join_queue
96,5602,arrival
96,5602,balk
97,5615,arrival
97,5615,balk
98,5617,arrival
98,5617,balk
70,5627,end_service
71,5627,begin_service
71,5765,end_service
75,5765,begin_service
99,5801,arrival
99,5801,join_queue
100,5820,arrival
100,5820,join_queue
101,5874,arrival
101,5874,balk
102,5890,arrival
102,5890,balk
103,5906,arrival
103,5906,balk
104,5916,arrival
104,5916,balk
105,5986,arrival
105,5986,balk
106,6007,arrival
106,6007,balk
107,6018,arrival
107,6018,balk
108,6053,arrival
108,6053,balk
75,6065,end_service
78,6065,begin_service
109,6080,arrival
109,6080,join_queue
110,6319,arrival
110,6319,balk
78,6365,end_service
81,6365,begin_service
111,6391,arrival
111,6391,join_queue
81,6425,end_service
82,6425,begin_service
82,6505,end_service
88,6505,begin_service
112,6558,arrival
112,6558,join_queue
113,6615,arrival
113,6615,join_queue
114,6649,arrival
114,6649,balk
115,6667,arrival
115,6667,balk
116,6706,arrival
116,6706,balk
88,6754,end_service
90,6754,begin_service
117,6779,arrival
117,6779,join_queue
90,6825,end_service
93,6825,begin_service
93,6885,end_service
94,6885,begin_service
118,6989,arrival
118,6989,join_queue
119,7003,arrival
119,7003,join_queue
120,7057,arrival
120,7057,balk
94,7077,end_service
95,7077,begin_service
121,7084,arrival
121,7084,join_queue
122,7092,arrival
122,7092,balk
95,7147,end_service
99,7147,begin_service
123,7173,arrival
123,7173,join_queue
99,7207,end_service
100,7207,begin_service
100,7308,end_service
109,7308,begin_service
124,7347,arrival
