caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,7,arrival
1,7,join_queue
1,7,begin_service
1,67,end_service
2,74,arrival
2,74,join_queue
2,74,begin_service
3,172,arrival
3,172,join_queue
2,194,end_service
3,194,begin_service
3,254,end_service
4,272,arrival
4,272,join_queue
4,272,begin_service
4,332,end_service
5,598,arrival
5,598,join_queue
5,598,begin_service
6,599,arrival
6,599,join_queue
7,636,arrival
7,636,join_queue
8,636,arrival
8,636,join_queue
9,679,arrival
9,679,join_queue
10,684,arrival
10,684,join_queue
11,706,arrival
11,706,join_queue
12,728,arrival
12,728,join_queue
5,753,end_service
13,753,arrival
13,753,join_queue
6,753,begin_service
14,766,arrival
14,766,join_queue
6,839,end_service
7,839,begin_service
15,921,arrival
15,921,join_queue
7,959,end_service
8,959,begin_service
8,1067,end_service
9,1067,begin_service
16,1094,arrival
16,1094,join_queue
9,1139,end_service
10,1139,begin_service
17,1160,arrival
17,1160,join_queue
18,1187,arrival
18,1187,join_queue
10,1366,end_service
11,1366,begin_service
11,1426,end_service
12,1426,begin_service
19,1431,arrival
19,1431,join_queue
20,1453,arrival
20,1453,join_queue
21,1456,arrival
21,1456,join_queue
22,1464,arrival
22,1464,join_queue
23,1502,arrival
23,1502,balk
24,1546,arrival
24,1546,balk
12,1685,end_service
13,1685,begin_service
13,1761,end_service
14,1761,begin_service
14,1821,end_service
15,1821,begin_service
15,1881,end_service
16,1881,begin_service
25,1887,arrival
25,1887,join_queue
26,1891,arrival
26,1891,join_queue
27,1959,arrival
27,1959,join_queue
16,1974,end_service
17,1974,begin_service
28,1999,arrival
28,1999,join_queue
29,2018,arrival
29,2018,join_queue
30,2020,arrival
30,2020,balk
17,2034,end_service
18,2034,begin_service
31,2061,arrival
31,2061,join_queue
32,2086,arrival
32,2086,balk
18,2094,end_service
19,2094,begin_service
33,2197,arrival
33,2197,join_queue
34,2243,arrival
34,2243,balk
35,2260,arrival
35,2260,balk
36,2298,arrival
36,2298,balk
37,2308,arrival
37,2308,balk
38,2369,arrival
38,2369,balk
19,2379,end_service
20,2379,begin_service
20,2439,end_service
21,2439,begin_service
39,2442,arrival
39,2442,join_queue
21,2504,end_service
22,2504,begin_service
40,2546,arrival
40,2546,join_queue
41,2625,arrival
41,2625,join_queue
42,2657,arrival
42,2657,balk
43,2673,arrival
43,2673,balk
44,2683,arrival
44,2683,balk
45,2734,arrival
45,2734,balk
22,2804,end_service
25,2804,begin_service
25,2925,end_service
26,2925,begin_service
26,2985,end_service
27,2985,begin_service
46,3004,arrival
46,3004,join_queue
47,3025,arrival
47,3025,join_queue
48,3094,arrival
48,3094,join_queue
49,3127,arrival
49,3127,balk
50,3152,arrival
50,3152,balk
27,3160,end_service
28,3160,begin_service
51,3162,arrival
51,3162,join_queue
52,3222,arrival
52,3222,balk
53,3242,arrival
53,3242,balk
28,3301,end_service
29,3301,begin_service
29,3361,end_service
31,3361,begin_service
54,3395,arrival
54,3395,join_queue
55,3522,arrival
55,3522,join_queue
31,3523,end_service
33,3523,begin_service
56,3533,arrival
56,3533,join_queue
33,3625,end_service
39,3625,begin_service
39,3685,end_service
40,3685,begin_service
57,3723,arrival
57,3723,join_queue
58,3891,arrival
58,3891,join_queue
40,3966,end_service
41,3966,begin_service
59,4065,arrival
59,4065,join_queue
60,4096,arrival
60,4096,balk
41,4104,end_service
46,4104,begin_service
61,4119,arrival
61,4119,join_queue
46,4164,end_service
47,4164,begin_service
62,4237,arrival
62,4237,join_queue
63,4303,arrival
63,4303,balk
64,4308,arrival
64,4308,balk
47,4464,end_service
48,4464,begin_service
65,4520,arrival
65,4520,join_queue
66,4559,arrival
66,4559,balk
48,4593,end_service
51,4593,begin_service
67,4607,arrival
67,4607,join_queue
68,4750,arrival
68,4750,balk
69,4839,arrival
69,4839,balk
70,4855,arrival
70,4855,balk
51,4874,end_service
71,4874,arrival
71,4874,balk
54,4874,begin_service
54,4934,end_service
55,4934,begin_service
72,4986,arrival
72,4986,join_queue
73,5033,arrival
73,5033,join_queue
55,5063,end_service
56,5063,begin_service
56,5162,end_service
57,5162,begin_service
74,5171,arrival
74,5171,join_queue
75,5215,arrival
75,5215,join_queue
76,5227,arrival
76,5227,balk
57,5254,end_service
58,5254,begin_service
58,5314,end_service
59,5314,begin_service
77,5328,arrival
77,5328,join_queue
78,5348,arrival
78,5348,join_queue
79,5401,arrival
79,5401,balk
80,5473,arrival
80,5473,balk
81,5540,arrival
81,5540,balk
59,5592,end_service
61,5592,begin_service
82,5599,arrival
82,5599,join_queue
83,5607,arrival
83,5607,balk
61,5693,end_service
62,5693,begin_service
84,5724,arrival
84,5724,join_queue
62,5769,end_service
65,5769,begin_service
85,5868,arrival
85,5868,join_queue
86,5908,arrival
86,5908,balk
87,5931,arrival
87,5931,balk
65,5963,end_service
67,5963,begin_service
67,6024,end_service
72,6024,begin_service
88,6039,arrival
88,6039,join_queue
72,6084,end_service
73,6084,begin_service
73,6144,end_service
74,6144,begin_service
89,6173,arrival
89,6173,join_queue
90,6198,arrival
90,6198,join_queue
91,6291,arrival
91,6291,join_queue
74,6320,end_service
75,6320,begin_service
75,6492,end_service
77,6492,begin_service
92,6510,arrival
92,6510,join_queue
93,6555,arrival
93,6555,join_queue
77,6571,end_service
78,6571,begin_service
94,6592,arrival
94,6592,join_queue
95,6602,arrival
95,6602,balk
96,6619,arrival
96,6619,balk
97,6631,arrival
97,6631,balk
78,6708,end_service
82,6708,begin_service
98,6712,arrival
98,6712,join_queue
99,6805,arrival
99,6805,balk
82,6906,end_service
84,6906,begin_service
100,6910,arrival
100,6910,join_queue
101,6919,arrival
101,6919,balk
102,6920,arrival
102,6920,balk
103,6923,arrival
103,6923,balk
104,6928,arrival
104,6928,balk
84,6966,end_service
85,6966,begin_service
105,6970,arrival
105,6970,join_queue
106,7018,arrival
106,7018,balk
85,7086,end_service
88,7086,begin_service
107,7087,arrival
107,7087,join_queue
108,7167,arrival
108,7167,balk
109,7236,arrival
109,7236,balk
88,7298,end_service
89,7298,begin_service
110,7302,arrival
110,7302,join_queue
111,7410,arrival
111,7410,balk
112,7450,arrival
112,7450,balk
113,7468,arrival
113,7468,balk
114,7563,arrival
114,7563,balk
89,7581,end_service
90,7581,begin_service
115,7640,arrival
115,7640,join_queue
90,7661,end_service
91,7661,begin_service
116,7679,arrival
116,7679,join_queue
91,7721,end_service
92,7721,begin_service
117,7726,arrival
