caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,94,arrival
1,94,join_queue
1,94,begin_service
1,177,end_service
2,185,arrival
2,185,join_queue
2,185,begin_service
2,245,end_service
3,410,arrival
3,410,join_queue
3,410,begin_service
4,418,arrival
4,418,join_queue
5,430,arrival
5,430,join_queue
6,525,arrival
6,525,join_queue
3,710,end_service
4,710,begin_service
7,803,arrival
7,803,join_queue
8,834,arrival
8,834,join_queue
9,859,arrival
9,859,join_queue
4,892,end_service
5,892,begin_service
10,1035,arrival
10,1035,join_queue
11,1040,arrival
11,1040,join_queue
12,1053,arrival
12,1053,join_queue
13,1089,arrival
13,1089,join_queue
5,1192,end_service
6,1192,begin_service
14,1255,arrival
14,1255,join_queue
15,1298,arrival
15,1298,join_queue
16,1304,arrival
16,1304,join_queue
17,1343,arrival
17,1343,balk
6,1398,end_service
7,1398,begin_service
7,1469,end_service
8,1469,begin_service
18,1496,arrival
18,1496,join_queue
19,1514,arrival
19,1514,join_queue
8,1529,end_service
9,1529,begin_service
20,1556,arrival
20,1556,join_queue
21,1572,arrival
21,1572,balk
9,1589,end_service
10,1589,begin_service
22,1709,arrival
22,1709,join_queue
10,1738,end_service
11,1738,begin_service
23,1749,arrival
23,1749,join_queue
11,1798,end_service
12,1798,begin_service
12,1858,end_service
13,1858,begin_service
13,1918,end_service
14,1918,begin_service
24,1965,arrival
24,1965,join_queue
14,1978,end_service
15,1978,begin_service
25,2104,arrival
25,2104,join_queue
26,2129,arrival
26,2129,join_queue
27,2129,arrival
27,2129,join_queue
15,2138,end_service
16,2138,begin_service
28,2306,arrival
28,2306,join_queue
16,2309,end_service
18,2309,begin_service
29,2370,arrival
29,2370,join_queue
30,2371,arrival
30,2371,balk
18,2376,end_service
19,2376,begin_service
31,2489,arrival
31,2489,join_queue
32,2522,arrival
32,2522,balk
33,2567,arrival
33,2567,balk
34,2589,arrival
34,2589,balk
35,2629,arrival
35,2629,balk
19,2639,end_service
20,2639,begin_service
36,2745,arrival
36,2745,join_queue
20,2787,end_service
22,2787,begin_service
22,2851,end_service
23,2851,begin_service
37,2883,arrival
37,2883,join_queue
38,2988,arrival
38,2988,join_queue
23,2995,end_service
39,2995,arrival
39,2995,balk
24,2995,begin_service
40,3062,arrival
40,3062,join_queue
41,3072,arrival
41,3072,balk
42,3093,arrival
42,3093,balk
43,3181,arrival
43,3181,balk
44,3181,arrival
44,3181,balk
45,3213,arrival
45,3213,balk
46,3216,arrival
46,3216,balk
24,3219,end_service
25,3219,begin_service
47,3259,arrival
47,3259,join_queue
48,3268,arrival
48,3268,balk
49,3378,arrival
49,3378,balk
50,3418,arrival
50,3418,balk
25,3437,end_service
26,3437,begin_service
26,3509,end_service
27,3509,begin_service
51,3520,arrival
51,3520,join_queue
52,3743,arrival
52,3743,join_queue
27,3789,end_service
28,3789,begin_service
53,3802,arrival
53,3802,join_queue
54,3824,arrival
54,3824,balk
55,4057,arrival
55,4057,balk
56,4075,arrival
56,4075,balk
28,4089,end_service
29,4089,begin_service
57,4093,arrival
57,4093,join_queue
58,4173,arrival
58,4173,balk
59,4196,arrival
59,4196,balk
29,4203,end_service
31,4203,begin_service
60,4284,arrival
31,4284,end_service
60,4284,join_queue
36,4284,begin_service
61,4300,arrival
61,4300,join_queue
36,4344,end_service
37,4344,begin_service
62,4375,arrival
62,4375,join_queue
37,4435,end_service
38,4435,begin_service
63,4546,arrival
63,4546,join_queue
64,4550,arrival
64,4550,balk
38,4576,end_service
40,4576,begin_service
65,4579,arrival
65,4579,join_queue
66,4585,arrival
66,4585,balk
40,4636,end_service
47,4636,begin_service
67,4662,arrival
67,4662,join_queue
47,4762,end_service
51,4762,begin_service
68,4819,arrival
68,4819,join_queue
51,4822,end_service
52,4822,begin_service
69,4865,arrival
69,4865,join_queue
52,4882,end_service
53,4882,begin_service
53,4942,end_service
57,4942,begin_service
70,4947,arrival
70,4947,join_queue
71,4977,arrival
71,4977,join_queue
57,5014,end_service
60,5014,begin_service
72,5071,arrival
72,5071,join_queue
60,5096,end_service
61,5096,begin_service
73,5205,arrival
73,5205,join_queue
74,5228,arrival
74,5228,balk
75,5292,arrival
75,5292,balk
61,5352,end_service
62,5352,begin_service
62,5412,end_service
63,5412,begin_service
63,5504,end_service
65,5504,begin_service
76,5543,arrival
76,5543,join_queue
65,5565,end_service
67,5565,begin_service
77,5568,arrival
77,5568,join_queue
78,5648,arrival
78,5648,join_queue
67,5715,end_service
68,5715,begin_service
68,5786,end_service
69,5786,begin_service
79,5837,arrival
79,5837,join_queue
69,5846,end_service
70,5846,begin_service
80,5889,arrival
80,5889,join_queue
81,5899,arrival
81,5899,join_queue
82,5920,arrival
82,5920,join_queue
83,5946,arrival
83,5946,balk
70,5981,end_service
71,5981,begin_service
71,6202,end_service
72,6202,begin_service
84,6207,arrival
84,6207,join_queue
85,6224,arrival
85,6224,join_queue
72,6321,end_service
73,6321,begin_service
86,6339,arrival
86,6339,join_queue
87,6353,arrival
87,6353,balk
88,6378,arrival
88,6378,balk
89,6399,arrival
89,6399,balk
90,6460,arrival
90,6460,balk
91,6549,arrival
91,6549,balk
92,6573,arrival
92,6573,balk
73,6621,end_service
76,6621,begin_service
93,6711,arrival
93,6711,join_queue
94,6728,arrival
94,6728,balk
95,6780,arrival
95,6780,balk
96,6798,arrival
96,6798,balk
76,6799,end_service
77,6799,begin_service
77,6859,end_service
78,6859,begin_service
97,6997,arrival
97,6997,join_queue
98,7002,arrival
98,7002,join_queue
78,7007,end_service
79,7007,begin_service
99,7177,arrival
99,7177,join_queue
100,7221,arrival
100,7221,balk
101,7292,arrival
101,7292,balk
79,7307,end_service
80,7307,begin_service
102,7494,arrival
102,7494,join_queue
103,7511,arrival
103,7511,balk
104,7602,arrival
104,7602,balk
80,7607,end_service
81,7607,begin_service
105,7725,arrival
105,7725,join_queue
106,7767,arrival
106,7767,balk
107,7802,arrival
107,7802,balk
81,7826,end_service
82,7826,begin_service
108,7833,arrival
108,7833,join_queue
109,7858,arrival
109,7858,balk
110,7917,arrival
110,7917,balk
111,8009,arrival
111,8009,balk
112,8038,arrival
112,8038,balk
82,8052,end_service
84,8052,begin_service
113,8071,arrival
113,8071,join_queue
114,8078,arrival
114,8078,balk
115,8097,arrival
115,8097,balk
84,8112,end_service
85,8112,begin_service
116,8138,arrival
116,8138,join_queue
117,8139,arrival
117,8139,balk
85,8172,end_service
