caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,35,arrival
1,35,join_queue
1,35,begin_service
2,63,arrival
2,63,join_queue
1,103,end_service
2,103,begin_service
2,163,end_service
3,196,arrival
3,196,join_queue
3,196,begin_service
4,228,arrival
4,228,join_queue
3,256,end_service
4,256,begin_service
4,439,end_service
5,488,arrival
5,488,join_queue
5,488,begin_service
6,542,arrival
6,542,join_queue
7,547,arrival
7,547,join_queue
8,561,arrival
8,561,join_queue
9,568,arrival
9,568,join_queue
5,610,end_service
6,610,begin_service
10,645,arrival
10,645,join_queue
11,649,arrival
11,649,join_queue
6,744,end_service
7,744,begin_service
12,814,arrival
12,814,join_queue
13,832,arrival
13,832,join_queue
14,1020,arrival
14,1020,join_queue
7,1044,end_service
8,1044,begin_service
15,1117,arrival
15,1117,join_queue
8,1137,end_service
9,1137,begin_service
16,1194,arrival
16,1194,join_queue
9,1228,end_service
10,1228,begin_service
17,1261,arrival
17,1261,join_queue
10,1288,end_service
11,1288,begin_service
11,1348,end_service
12,1348,begin_service
18,1357,arrival
18,1357,join_queue
12,1408,end_service
13,1408,begin_service
19,1529,arrival
19,1529,join_queue
13,1708,end_service
14,1708,begin_service
14,1915,end_service
15,1915,begin_service
20,1918,arrival
20,1918,join_queue
15,2070,end_service
16,2070,begin_service
21,2104,arrival
21,2104,join_queue
16,2130,end_service
17,2130,begin_service
22,2157,arrival
22,2157,join_queue
17,2190,end_service
18,2190,begin_service
18,2250,end_service
19,2250,begin_service
23,2286,arrival
23,2286,join_queue
24,2404,arrival
24,2404,join_queue
25,2427,arrival
25,2427,join_queue
19,2458,end_service
20,2458,begin_service
20,2604,end_service
21,2604,begin_service
26,2609,arrival
26,2609,join_queue
27,2693,arrival
27,2693,join_queue
28,2698,arrival
28,2698,join_queue
21,2751,end_service
22,2751,begin_service
22,2811,end_service
23,2811,begin_service
29,2834,arrival
29,2834,join_queue
23,2896,end_service
24,2896,begin_service
24,2979,end_service
25,2979,begin_service
30,3025,arrival
30,3025,join_queue
25,3052,end_service
26,3052,begin_service
26,3112,end_service
27,3112,begin_service
27,3172,end_service
28,3172,begin_service
31,3184,arrival
31,3184,join_queue
32,3213,arrival
32,3213,join_queue
28,3257,end_service
29,3257,begin_service
29,3317,end_service
30,3317,begin_service
33,3377,arrival
33,3377,join_queue
34,3388,arrival
34,3388,join_queue
35,3400,arrival
35,3400,join_queue
36,3408,arrival
36,3408,join_queue
37,3456,arrival
37,3456,join_queue
30,3479,end_service
31,3479,begin_service
38,3555,arrival
38,3555,join_queue
31,3581,end_service
32,3581,begin_service
39,3600,arrival
39,3600,join_queue
40,3619,arrival
40,3619,join_queue
41,3653,arrival
41,3653,join_queue
42,3678,arrival
42,3678,join_queue
32,3679,end_service
33,3679,begin_service
43,3730,arrival
43,3730,join_queue
44,3783,arrival
44,3783,balk
45,3790,arrival
45,3790,balk
46,3813,arrival
46,3813,balk
47,3819,arrival
47,3819,balk
33,3860,end_service
34,3860,begin_service
34,3928,end_service
35,3928,begin_service
48,4006,arrival
48,4006,join_queue
49,4089,arrival
49,4089,join_queue
50,4133,arrival
50,4133,balk
35,4149,end_service
36,4149,begin_service
51,4195,arrival
51,4195,join_queue
52,4212,arrival
52,4212,balk
53,4228,arrival
53,4228,balk
54,4251,arrival
54,4251,balk
36,4267,end_service
37,4267,begin_service
55,4271,arrival
55,4271,join_queue
56,4277,arrival
56,4277,balk
57,4370,arrival
57,4370,balk
58,4376,arrival
58,4376,balk
59,4403,arrival
59,4403,balk
37,4415,end_service
38,4415,begin_service
60,4428,arrival
60,4428,join_queue
61,4476,arrival
61,4476,balk
62,4485,arrival
62,4485,balk
38,4488,end_service
39,4488,begin_service
39,4548,end_service
40,4548,begin_service
63,4564,arrival
63,4564,join_queue
64,4603,arrival
64,4603,join_queue
65,4603,arrival
65,4603,balk
40,4627,end_service
41,4627,begin_service
41,4687,end_service
42,4687,begin_service
66,4697,arrival
66,4697,join_queue
67,4758,arrival
67,4758,join_queue
42,4782,end_service
43,4782,begin_service
68,4826,arrival
68,4826,join_queue
43,4847,end_service
48,4847,begin_service
69,4872,arrival
69,4872,join_queue
48,4907,end_service
49,4907,begin_service
49,4967,end_service
51,4967,begin_service
70,5247,arrival
70,5247,join_queue
51,5267,end_service
55,5267,begin_service
71,5281,arrival
71,5281,join_queue
72,5286,arrival
72,5286,join_queue
55,5327,end_service
60,5327,begin_service
60,5387,end_service
63,5387,begin_service
73,5455,arrival
73,5455,join_queue
74,5484,arrival
74,5484,join_queue
75,5516,arrival
75,5516,balk
63,5517,end_service
64,5517,begin_service
76,5551,arrival
76,5551,join_queue
77,5554,arrival
77,5554,balk
78,5601,arrival
78,5601,balk
79,5659,arrival
79,5659,balk
64,5682,end_service
66,5682,begin_service
80,5701,arrival
80,5701,join_queue
81,5718,arrival
81,5718,balk
82,5771,arrival
82,5771,balk
83,5810,arrival
83,5810,balk
66,5859,end_service
67,5859,begin_service
84,5877,arrival
84,5877,join_queue
67,5919,end_service
68,5919,begin_service
68,5979,end_service
69,5979,begin_service
69,6039,end_service
70,6039,begin_service
85,6052,arrival
85,6052,join_queue
86,6055,arrival
86,6055,join_queue
87,6078,arrival
87,6078,join_queue
70,6099,end_service
71,6099,begin_service
88,6140,arrival
88,6140,join_queue
71,6223,end_service
72,6223,begin_service
72,6283,end_service
73,6283,begin_service
89,6326,arrival
89,6326,join_queue
73,6343,end_service
74,6343,begin_service
90,6390,arrival
90,6390,join_queue
74,6403,end_service
76,6403,begin_service
91,6475,arrival
91,6475,join_queue
76,6477,end_service
80,6477,begin_service
92,6524,arrival
92,6524,join_queue
93,6570,arrival
93,6570,join_queue
94,6587,arrival
94,6587,balk
95,6630,arrival
95,6630,balk
96,6716,arrival
96,6716,balk
97,6739,arrival
97,6739,balk
80,6777,end_service
84,6777,begin_service
98,6819,arrival
98,6819,join_queue
99,6859,arrival
99,6859,balk
100,6933,arrival
100,6933,balk
84,6947,end_service
85,6947,begin_service
101,7023,arrival
85,7023,end_service
101,7023,join_queue
86,7023,begin_service
102,7106,arrival
102,7106,join_queue
103,7110,arrival
103,7110,balk
86,7123,end_service
87,7123,begin_service
104,7227,arrival
104,7227,join_queue
87,7280,end_service
88,7280,begin_service
88,7366,end_service
89,7366,begin_service
105,7375,arrival
105,7375,join_queue
106,7401,arrival
106,7401,join_queue
107,7430,arrival
107,7430,balk
