caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,65,arrival
1,65,join_queue
1,65,begin_service
2,206,arrival
2,206,join_queue
3,249,arrival
3,249,join_queue
4,275,arrival
4,275,join_queue
5,283,arrival
5,283,join_queue
6,305,arrival
6,305,join_queue
7,336,arrival
7,336,join_queue
1,365,end_service
2,365,begin_service
8,515,arrival
8,515,join_queue
2,564,end_service
3,564,begin_service
9,591,arrival
9,591,join_queue
3,624,end_service
4,624,begin_service
4,684,end_service
5,684,begin_service
10,730,arrival
10,730,join_queue
11,743,arrival
11,743,join_queue
12,855,arrival
12,855,join_queue
5,873,end_service
6,873,begin_service
13,915,arrival
13,915,join_queue
14,939,arrival
14,939,join_queue
15,1002,arrival
15,1002,join_queue
6,1027,end_service
7,1027,begin_service
16,1028,arrival
16,1028,join_queue
17,1065,arrival
17,1065,join_queue
18,1134,arrival
18,1134,balk
7,1179,end_service
8,1179,begin_service
19,1301,arrival
19,1301,join_queue
20,1324,arrival
20,1324,balk
21,1425,arrival
21,1425,balk
8,1479,end_service
9,1479,begin_service
22,1488,arrival
22,1488,join_queue
23,1544,arrival
23,1544,balk
9,1574,end_service
10,1574,begin_service
24,1587,arrival
24,1587,join_queue
25,1610,arrival
25,1610,balk
26,1635,arrival
26,1635,balk
27,1644,arrival
27,1644,balk
28,1704,arrival
28,1704,balk
10,1715,end_service
11,1715,begin_service
11,1775,end_service
12,1775,begin_service
29,1797,arrival
29,1797,join_queue
30,1808,arrival
30,1808,join_queue
31,1837,arrival
31,1837,balk
32,1910,arrival
32,1910,balk
12,1925,end_service
13,1925,begin_service
33,1955,arrival
33,1955,join_queue
34,2074,arrival
34,2074,balk
13,2085,end_service
35,2085,arrival
35,2085,balk
14,2085,begin_service
36,2144,arrival
36,2144,join_queue
14,2177,end_service
15,2177,begin_service
37,2193,arrival
37,2193,join_queue
15,2237,end_service
16,2237,begin_service
38,2274,arrival
38,2274,join_queue
39,2354,arrival
39,2354,balk
16,2393,end_service
17,2393,begin_service
40,2396,arrival
40,2396,join_queue
17,2453,end_service
19,2453,begin_service
41,2495,arrival
41,2495,join_queue
42,2511,arrival
42,2511,balk
19,2513,end_service
22,2513,begin_service
43,2550,arrival
43,2550,join_queue
22,2573,end_service
24,2573,begin_service
44,2601,arrival
44,2601,join_queue
45,2642,arrival
45,2642,balk
24,2674,end_service
29,2674,begin_service
46,2691,arrival
46,2691,join_queue
47,2746,arrival
47,2746,balk
48,2828,arrival
48,2828,balk
29,2882,end_service
30,2882,begin_service
49,2939,arrival
49,2939,join_queue
30,2942,end_service
33,2942,begin_service
50,2946,arrival
50,2946,join_queue
51,2950,arrival
51,2950,balk
52,3003,arrival
52,3003,balk
53,3006,arrival
53,3006,balk
54,3009,arrival
54,3009,balk
33,3141,end_service
36,3141,begin_service
36,3288,end_service
37,3288,begin_service
55,3338,arrival
55,3338,join_queue
37,3348,end_service
38,3348,begin_service
56,3397,arrival
56,3397,join_queue
38,3439,end_service
40,3439,begin_service
57,3510,arrival
57,3510,join_queue
40,3739,end_service
41,3739,begin_service
58,3740,arrival
58,3740,join_queue
59,3747,arrival
59,3747,join_queue
60,3778,arrival
60,3778,balk
61,3854,arrival
61,3854,balk
62,3868,arrival
62,3868,balk
63,3939,arrival
63,3939,balk
64,3942,arrival
64,3942,balk
65,4026,arrival
65,4026,balk
41,4039,end_service
43,4039,begin_service
66,4173,arrival
66,4173,join_queue
67,4196,arrival
67,4196,balk
43,4288,end_service
44,4288,begin_service
44,4348,end_service
46,4348,begin_service
46,4408,end_service
49,4408,begin_service
68,4427,arrival
68,4427,join_queue
69,4538,arrival
69,4538,join_queue
49,4582,end_service
50,4582,begin_service
70,4590,arrival
70,4590,join_queue
71,4621,arrival
71,4621,join_queue
72,4650,arrival
72,4650,balk
50,4704,end_service
55,4704,begin_service
73,4711,arrival
73,4711,join_queue
74,4765,arrival
74,4765,balk
55,4840,end_service
56,4840,begin_service
75,4847,arrival
75,4847,join_queue
76,4891,arrival
76,4891,balk
56,4921,end_service
57,4921,begin_service
77,5047,arrival
77,5047,join_queue
78,5064,arrival
78,5064,balk
79,5138,arrival
79,5138,balk
57,5221,end_service
80,5221,arrival
80,5221,balk
58,5221,begin_service
81,5262,arrival
81,5262,join_queue
58,5297,end_service
59,5297,begin_service
82,5305,arrival
82,5305,join_queue
83,5475,arrival
83,5475,balk
84,5490,arrival
84,5490,balk
85,5504,arrival
85,5504,balk
86,5580,arrival
86,5580,balk
59,5597,end_service
66,5597,begin_service
87,5606,arrival
87,5606,join_queue
66,5699,end_service
68,5699,begin_service
88,5722,arrival
88,5722,join_queue
68,5759,end_service
69,5759,begin_service
89,5817,arrival
89,5817,join_queue
90,5908,arrival
90,5908,balk
91,6001,arrival
91,6001,balk
92,6004,arrival
92,6004,balk
93,6040,arrival
93,6040,balk
94,6052,arrival
94,6052,balk
69,6059,end_service
70,6059,begin_service
95,6069,arrival
95,6069,join_queue
96,6091,arrival
96,6091,balk
97,6285,arrival
97,6285,balk
98,6304,arrival
98,6304,balk
70,6307,end_service
71,6307,begin_service
99,6309,arrival
99,6309,join_queue
100,6330,arrival
100,6330,balk
71,6397,end_service
73,6397,begin_service
73,6457,end_service
75,6457,begin_service
101,6511,arrival
101,6511,join_queue
102,6522,arrival
102,6522,join_queue
103,6566,arrival
103,6566,balk
104,6567,arrival
104,6567,balk
105,6600,arrival
105,6600,balk
106,6616,arrival
106,6616,balk
75,6686,end_service
77,6686,begin_service
77,6790,end_service
81,6790,begin_service
107,6895,arrival
107,6895,join_queue
108,6935,arrival
108,6935,join_queue
109,6991,arrival
109,6991,balk
110,7034,arrival
110,7034,balk
81,7090,end_service
82,7090,begin_service
82,7199,end_service
87,7199,begin_service
87,7265,end_service
88,7265,begin_service
111,7277,arrival
111,7277,join_queue
112,7411,arrival
112,7411,join_queue
113,7427,arrival
113,7427,join_queue
114,7439,arrival
114,7439,balk
88,7453,end_service
89,7453,begin_service
89,7513,end_service
95,7513,begin_service
115,7515,arrival
115,7515,join_queue
116,7522,arrival
116,7522,join_queue
117,7719,arrival
117,7719,balk
118,7727,arrival
118,7727,balk
119,7766,arrival
119,7766,balk
95,7813,end_service
99,7813,begin_service
120,7832,arrival
120,7832,join_queue
121,7855,arrival
121,7855,balk
99,7873,end_service
101,7873,begin_service
122,7886,arrival
122,7886,join_queue
123,7902,arrival
123,7902,balk
101,7933,end_service
