caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,14,arrival
1,14,join_queue
1,14,begin_service
1,74,end_service
2,76,arrival
2,76,join_queue
2,76,begin_service
2,180,end_service
3,235,arrival
3,235,join_queue
3,235,begin_service
3,295,end_service
4,337,arrival
4,337,join_queue
4,337,begin_service
5,422,arrival
5,422,join_queue
6,497,arrival
6,497,join_queue
4,520,end_service
5,520,begin_service
7,554,arrival
7,554,join_queue
5,580,end_service
6,580,begin_service
8,608,arrival
8,608,join_queue
9,656,arrival
9,656,join_queue
10,665,arrival
10,665,join_queue
11,671,arrival
11,671,join_queue
6,673,end_service
7,673,begin_service
12,683,arrival
12,683,join_queue
13,777,arrival
13,777,join_queue
14,778,arrival
14,778,join_queue
15,800,arrival
15,800,join_queue
16,813,arrival
16,813,join_queue
17,872,arrival
17,872,join_queue
18,898,arrival
18,898,balk
7,973,end_service
8,973,begin_service
19,994,arrival
19,994,join_queue
20,996,arrival
20,996,balk
21,1041,arrival
21,1041,balk
22,1082,arrival
22,1082,balk
23,1187,arrival
23,1187,balk
24,1219,arrival
24,1219,balk
8,1220,end_service
25,1220,arrival
25,1220,balk
9,1220,begin_service
26,1258,arrival
26,1258,join_queue
9,1280,end_service
10,1280,begin_service
27,1316,arrival
27,1316,join_queue
28,1469,arrival
28,1469,balk
10,1479,end_service
11,1479,begin_service
29,1603,arrival
29,1603,join_queue
11,1643,end_service
12,1643,begin_service
30,1656,arrival
30,1656,join_queue
12,1703,end_service
13,1703,begin_service
13,1763,end_service
14,1763,begin_service
31,1899,arrival
31,1899,join_queue
32,1983,arrival
32,1983,join_queue
33,2020,arrival
33,2020,balk
34,2033,arrival
34,2033,balk
14,2063,end_service
15,2063,begin_service
35,2076,arrival
35,2076,join_queue
15,2123,end_service
36,2123,arrival
36,2123,balk
16,2123,begin_service
37,2245,arrival
37,2245,join_queue
38,2247,arrival
38,2247,balk
39,2261,arrival
39,2261,balk
40,2272,arrival
40,2272,balk
16,2306,end_service
17,2306,begin_service
41,2354,arrival
41,2354,join_queue
17,2366,end_service
42,2366,arrival
42,2366,balk
19,2366,begin_service
43,2375,arrival
43,2375,join_queue
44,2607,arrival
44,2607,balk
45,2634,arrival
45,2634,balk
46,2640,arrival
46,2640,balk
19,2666,end_service
26,2666,begin_service
47,2712,arrival
47,2712,join_queue
48,2720,arrival
48,2720,balk
26,2726,end_service
27,2726,begin_service
49,2727,arrival
49,2727,join_queue
50,2732,arrival
50,2732,balk
51,2737,arrival
51,2737,balk
27,2786,end_service
29,2786,begin_service
52,2846,arrival
52,2846,join_queue
53,2914,arrival
53,2914,balk
54,2989,arrival
54,2989,balk
55,3021,arrival
55,3021,balk
56,3032,arrival
56,3032,balk
29,3086,end_service
30,3086,begin_service
57,3165,arrival
57,3165,join_queue
30,3179,end_service
31,3179,begin_service
58,3215,arrival
58,3215,join_queue
59,3215,arrival
59,3215,balk
31,3239,end_service
32,3239,begin_service
32,3299,end_service
35,3299,begin_service
60,3307,arrival
60,3307,join_queue
61,3336,arrival
61,3336,join_queue
35,3391,end_service
37,3391,begin_service
37,3470,end_service
41,3470,begin_service
62,3477,arrival
62,3477,join_queue
63,3480,arrival
63,3480,join_queue
41,3530,end_service
43,3530,begin_service
64,3542,arrival
64,3542,join_queue
43,3596,end_service
47,3596,begin_service
65,3623,arrival
65,3623,join_queue
47,3656,end_service
49,3656,begin_service
66,3692,arrival
66,3692,join_queue
67,3694,arrival
67,3694,balk
49,3767,end_service
52,3767,begin_service
68,3790,arrival
68,3790,join_queue
52,3827,end_service
57,3827,begin_service
69,3837,arrival
69,3837,join_queue
57,3887,end_service
58,3887,begin_service
70,3952,arrival
70,3952,join_queue
71,3964,arrival
71,3964,balk
72,3971,arrival
72,3971,balk
58,3987,end_service
60,3987,begin_service
73,4018,arrival
73,4018,join_queue
60,4047,end_service
61,4047,begin_service
74,4062,arrival
74,4062,join_queue
61,4138,end_service
62,4138,begin_service
62,4198,end_service
63,4198,begin_service
75,4269,arrival
75,4269,join_queue
63,4272,end_service
64,4272,begin_service
76,4357,arrival
76,4357,join_queue
77,4371,arrival
77,4371,join_queue
64,4385,end_service
65,4385,begin_service
65,4445,end_service
66,4445,begin_service
78,4468,arrival
78,4468,join_queue
66,4505,end_service
68,4505,begin_service
79,4557,arrival
79,4557,join_queue
68,4565,end_service
69,4565,begin_service
80,4584,arrival
80,4584,join_queue
81,4602,arrival
81,4602,join_queue
82,4643,arrival
82,4643,balk
69,4704,end_service
70,4704,begin_service
70,4764,end_service
73,4764,begin_service
83,4805,arrival
83,4805,join_queue
84,4832,arrival
84,4832,join_queue
85,4854,arrival
85,4854,balk
73,4896,end_service
74,4896,begin_service
86,4943,arrival
86,4943,join_queue
74,4956,end_service
75,4956,begin_service
87,5007,arrival
87,5007,join_queue
75,5016,end_service
76,5016,begin_service
88,5080,arrival
88,5080,join_queue
89,5080,arrival
89,5080,balk
90,5083,arrival
90,5083,balk
76,5110,end_service
77,5110,begin_service
91,5157,arrival
91,5157,join_queue
92,5158,arrival
92,5158,balk
93,5162,arrival
93,5162,balk
94,5198,arrival
94,5198,balk
77,5200,end_service
78,5200,begin_service
95,5241,arrival
95,5241,join_queue
78,5260,end_service
79,5260,begin_service
96,5299,arrival
96,5299,join_queue
97,5304,arrival
97,5304,balk
79,5320,end_service
80,5320,begin_service
98,5429,arrival
98,5429,join_queue
99,5475,arrival
99,5475,balk
100,5523,arrival
100,5523,balk
80,5620,end_service
81,5620,begin_service
81,5680,end_service
83,5680,begin_service
83,5740,end_service
84,5740,begin_service
101,5804,arrival
101,5804,join_queue
84,5824,end_service
86,5824,begin_service
102,5828,arrival
102,5828,join_queue
103,5849,arrival
103,5849,join_queue
86,5884,end_service
87,5884,begin_service
104,5945,arrival
104,5945,join_queue
105,5987,arrival
105,5987,join_queue
87,5991,end_service
88,5991,begin_service
106,5996,arrival
106,5996,join_queue
107,6106,arrival
107,6106,balk
88,6115,end_service
91,6115,begin_service
108,6174,arrival
108,6174,join_queue
91,6175,end_service
95,6175,begin_service
109,6177,arrival
109,6177,join_queue
95,6235,end_service
96,6235,begin_service
110,6286,arrival
110,6286,join_queue
111,6288,arrival
111,6288,balk
96,6295,end_service
98,6295,begin_service
112,6338,arrival
112,6338,join_queue
113,6380,arrival
113,6380,balk
114,6394,arrival
114,6394,balk
98,6463,end_service
101,6463,begin_service
101,6697,end_service
