caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,64,arrival
1,64,join_queue
1,64,begin_service
2,84,arrival
2,84,join_queue
2,84,begin_service
3,140,arrival
3,140,join_queue
3,140,begin_service
4,151,arrival
4,151,join_queue
5,154,arrival
5,154,join_queue
6,156,arrival
6,156,join_queue
2,158,end_service
4,158,begin_service
7,168,arrival
7,168,join_queue
3,200,end_service
5,200,begin_service
4,218,end_service
6,218,begin_service
8,220,arrival
8,220,join_queue
5,294,end_service
7,294,begin_service
7,354,end_service
8,354,begin_service
1,364,end_service
6,364,end_service
9,449,arrival
9,449,join_queue
9,449,begin_service
10,489,arrival
10,489,join_queue
10,489,begin_service
8,502,end_service
11,515,arrival
11,515,join_queue
11,515,begin_service
12,539,arrival
12,539,join_queue
13,547,arrival
13,547,join_queue
10,549,end_service
12,549,begin_service
11,575,end_service
13,575,begin_service
9,585,end_service
14,601,arrival
14,601,join_queue
14,601,begin_service
12,635,end_service
14,661,end_service
15,751,arrival
15,751,join_queue
15,751,begin_service
13,794,end_service
16,815,arrival
16,815,join_queue
16,815,begin_service
17,822,arrival
17,822,join_queue
17,822,begin_service
15,881,end_service
17,882,end_service
16,890,end_service
18,914,arrival
18,914,join_queue
18,914,begin_service
19,918,arrival
19,918,join_queue
19,918,begin_service
19,978,end_service
18,981,end_service
20,1063,arrival
20,1063,join_queue
20,1063,begin_service
21,1083,arrival
21,1083,join_queue
21,1083,begin_service
20,1123,end_service
21,1143,end_service
22,1178,arrival
22,1178,join_queue
22,1178,begin_service
23,1192,arrival
23,1192,join_queue
23,1192,begin_service
24,1244,arrival
24,1244,join_queue
24,1244,begin_service
24,1304,end_service
25,1336,arrival
25,1336,join_queue
25,1336,begin_service
22,1387,end_service
25,1407,end_service
26,1433,arrival
26,1433,join_queue
26,1433,begin_service
23,1484,end_service
26,1493,end_service
27,1508,arrival
27,1508,join_queue
27,1508,begin_service
28,1552,arrival
28,1552,join_queue
28,1552,begin_service
27,1568,end_service
29,1596,arrival
29,1596,join_queue
29,1596,begin_service
30,1702,arrival
30,1702,join_queue
30,1702,begin_service
31,1707,arrival
31,1707,join_queue
32,1723,arrival
32,1723,join_queue
28,1730,end_service
31,1730,begin_service
30,1762,end_service
32,1762,begin_service
31,1790,end_service
32,1822,end_service
33,1848,arrival
33,1848,join_queue
33,1848,begin_service
29,1886,end_service
34,1893,arrival
34,1893,join_queue
34,1893,begin_service
34,1953,end_service
35,1977,arrival
35,1977,join_queue
35,1977,begin_service
35,2037,end_service
36,2057,arrival
36,2057,join_queue
36,2057,begin_service
37,2107,arrival
37,2107,join_queue
37,2107,begin_service
38,2120,arrival
38,2120,join_queue
36,2128,end_service
38,2128,begin_service
39,2144,arrival
39,2144,join_queue
33,2148,end_service
39,2148,begin_service
40,2163,arrival
40,2163,join_queue
37,2167,end_service
40,2167,begin_service
41,2196,arrival
41,2196,join_queue
38,2200,end_service
41,2200,begin_service
39,2211,end_service
41,2260,end_service
42,2281,arrival
42,2281,join_queue
42,2281,begin_service
43,2333,arrival
43,2333,join_queue
43,2333,begin_service
42,2341,end_service
44,2357,arrival
44,2357,join_queue
44,2357,begin_service
40,2382,end_service
45,2386,arrival
45,2386,join_queue
45,2386,begin_service
43,2393,end_service
44,2437,end_service
45,2446,end_service
46,2602,arrival
46,2602,join_queue
46,2602,begin_service
46,2674,end_service
47,2733,arrival
47,2733,join_queue
47,2733,begin_service
48,2760,arrival
48,2760,join_queue
48,2760,begin_service
49,2774,arrival
49,2774,join_queue
49,2774,begin_service
50,2813,arrival
50,2813,join_queue
49,2834,end_service
50,2834,begin_service
51,2866,arrival
51,2866,join_queue
52,2890,arrival
52,2890,join_queue
50,2965,end_service
51,2965,begin_service
53,2972,arrival
53,2972,join_queue
47,3033,end_service
52,3033,begin_service
48,3050,end_service
53,3050,begin_service
51,3077,end_service
54,3085,arrival
54,3085,join_queue
54,3085,begin_service
52,3093,end_service
54,3145,end_service
53,3158,end_service
55,3249,arrival
55,3249,join_queue
55,3249,begin_service
56,3295,arrival
56,3295,join_queue
56,3295,begin_service
57,3326,arrival
57,3326,join_queue
57,3326,begin_service
58,3350,arrival
58,3350,join_queue
59,3404,arrival
59,3404,join_queue
56,3414,end_service
58,3414,begin_service
60,3438,arrival
60,3438,join_queue
61,3517,arrival
61,3517,join_queue
62,3536,arrival
62,3536,join_queue
55,3549,end_service
59,3549,begin_service
63,3551,arrival
63,3551,join_queue
57,3576,end_service
60,3576,begin_service
64,3623,arrival
64,3623,join_queue
65,3641,arrival
65,3641,join_queue
66,3669,arrival
66,3669,join_queue
58,3714,end_service
61,3714,begin_service
67,3730,arrival
67,3730,join_queue
68,3757,arrival
68,3757,join_queue
69,3766,arrival
69,3766,join_queue
59,3768,end_service
62,3768,begin_service
61,3774,end_service
63,3774,begin_service
70,3786,arrival
70,3786,join_queue
60,3818,end_service
64,3818,begin_service
62,3828,end_service
65,3828,begin_service
71,3847,arrival
71,3847,join_queue
72,3860,arrival
72,3860,join_queue
63,3867,end_service
66,3867,begin_service
64,3901,end_service
67,3901,begin_service
65,3919,end_service
68,3919,begin_service
73,3992,arrival
73,3992,join_queue
74,4014,arrival
74,4014,join_queue
68,4040,end_service
69,4040,begin_service
75,4098,arrival
75,4098,join_queue
69,4100,end_service
70,4100,begin_service
76,4113,arrival
76,4113,join_queue
66,4146,end_service
71,4146,begin_service
70,4160,end_service
72,4160,begin_service
77,4166,arrival
77,4166,join_queue
67,4201,end_service
73,4201,begin_service
78,4205,arrival
78,4205,join_queue
71,4206,end_service
74,4206,begin_service
74,4266,end_service
75,4266,begin_service
79,4295,arrival
79,4295,join_queue
73,4341,end_service
76,4341,begin_service
80,4378,arrival
80,4378,join_queue
75,4382,end_service
77,4382,begin_service
81,4385,arrival
81,4385,join_queue
76,4401,end_service
78,4401,begin_service
72,4428,end_service
79,4428,begin_service
82,4474,arrival
82,4474,join_queue
83,4475,arrival
83,4475,join_queue
84,4484,arrival
84,4484,join_queue
79,4488,end_service
80,4488,begin_service
77,4492,end_service
81,4492,begin_service
78,4535,end_service
82,4535,begin_service
85,4536,arrival
85,4536,join_queue
80,4548,end_service
83,4548,begin_service
81,4552,end_service
84,4552,begin_service
86,4554,arrival
86,4554,join_queue
87,4563,arrival
87,4563,join_queue
83,4608,end_service
85,4608,begin_service
82,4651,end_service
86,4651,begin_service
88,4653,arrival
88,4653,join_queue
