caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,24,arrival
1,24,join_queue
1,24,begin_service
2,52,arrival
2,52,join_queue
2,52,begin_service
2,112,end_service
3,136,arrival
3,136,join_queue
3,136,begin_service
4,139,arrival
4,139,join_queue
4,139,begin_service
1,149,end_service
5,169,arrival
5,169,join_queue
5,169,begin_service
6,182,arrival
6,182,join_queue
3,196,end_service
6,196,begin_service
4,199,end_service
5,229,end_service
7,232,arrival
7,232,join_queue
7,232,begin_service
8,279,arrival
8,279,join_queue
8,279,begin_service
9,280,arrival
9,280,join_queue
7,300,end_service
9,300,begin_service
10,306,arrival
10,306,join_queue
8,359,end_service
10,359,begin_service
11,390,arrival
11,390,join_queue
12,398,arrival
12,398,join_queue
13,406,arrival
13,406,join_queue
14,418,arrival
14,418,join_queue
15,432,arrival
15,432,join_queue
6,450,end_service
11,450,begin_service
16,514,arrival
16,514,join_queue
9,539,end_service
12,539,begin_service
10,557,end_service
13,557,begin_service
17,636,arrival
17,636,join_queue
12,642,end_service
14,642,begin_service
11,692,end_service
15,692,begin_service
18,697,arrival
18,697,join_queue
13,698,end_service
19,698,arrival
19,698,join_queue
16,698,begin_service
20,701,arrival
20,701,join_queue
14,764,end_service
17,764,begin_service
21,777,arrival
21,777,join_queue
22,813,arrival
22,813,join_queue
23,828,arrival
23,828,join_queue
15,830,end_service
18,830,begin_service
24,859,arrival
24,859,join_queue
25,871,arrival
25,871,join_queue
18,890,end_service
19,890,begin_service
26,924,arrival
26,924,join_queue
27,950,arrival
27,950,join_queue
19,954,end_service
20,954,begin_service
16,998,end_service
21,998,begin_service
21,1058,end_service
22,1058,begin_service
17,1064,end_service
23,1064,begin_service
20,1082,end_service
24,1082,begin_service
28,1096,arrival
28,1096,join_queue
29,1114,arrival
29,1114,join_queue
22,1118,end_service
25,1118,begin_service
30,1207,arrival
30,1207,join_queue
31,1213,arrival
31,1213,join_queue
23,1251,end_service
26,1251,begin_service
24,1274,end_service
27,1274,begin_service
26,1311,end_service
28,1311,begin_service
27,1334,end_service
29,1334,begin_service
32,1351,arrival
32,1351,join_queue
33,1353,arrival
33,1353,join_queue
28,1371,end_service
30,1371,begin_service
29,1401,end_service
31,1401,begin_service
25,1405,end_service
32,1405,begin_service
30,1431,end_service
33,1431,begin_service
34,1454,arrival
34,1454,join_queue
31,1461,end_service
34,1461,begin_service
32,1475,end_service
33,1509,end_service
35,1559,arrival
35,1559,join_queue
35,1559,begin_service
34,1606,end_service
35,1635,end_service
36,1663,arrival
36,1663,join_queue
36,1663,begin_service
36,1723,end_service
37,1753,arrival
37,1753,join_queue
37,1753,begin_service
38,1756,arrival
38,1756,join_queue
38,1756,begin_service
37,1813,end_service
38,1828,end_service
39,1866,arrival
39,1866,join_queue
39,1866,begin_service
40,1913,arrival
40,1913,join_queue
40,1913,begin_service
41,1934,arrival
41,1934,join_queue
41,1934,begin_service
42,1965,arrival
42,1965,join_queue
40,1973,end_service
42,1973,begin_service
43,1996,arrival
43,1996,join_queue
42,2033,end_service
43,2033,begin_service
43,2093,end_service
41,2119,end_service
44,2135,arrival
44,2135,join_queue
44,2135,begin_service
39,2166,end_service
45,2181,arrival
45,2181,join_queue
45,2181,begin_service
46,2265,arrival
46,2265,join_queue
46,2265,begin_service
46,2325,end_service
47,2385,arrival
47,2385,join_queue
47,2385,begin_service
48,2403,arrival
48,2403,join_queue
45,2407,end_service
48,2407,begin_service
44,2430,end_service
47,2445,end_service
49,2509,arrival
49,2509,join_queue
49,2509,begin_service
50,2557,arrival
50,2557,join_queue
50,2557,begin_service
51,2644,arrival
51,2644,join_queue
48,2707,end_service
51,2707,begin_service
52,2721,arrival
52,2721,join_queue
53,2743,arrival
53,2743,join_queue
49,2809,end_service
52,2809,begin_service
50,2826,end_service
53,2826,begin_service
54,2857,arrival
54,2857,join_queue
51,2888,end_service
54,2888,begin_service
55,2949,arrival
55,2949,join_queue
56,2951,arrival
56,2951,join_queue
52,3109,end_service
55,3109,begin_service
53,3126,end_service
56,3126,begin_service
54,3144,end_service
57,3144,arrival
57,3144,join_queue
57,3144,begin_service
55,3169,end_service
58,3209,arrival
58,3209,join_queue
58,3209,begin_service
57,3216,end_service
59,3269,arrival
58,3269,end_service
59,3269,join_queue
59,3269,begin_service
60,3317,arrival
60,3317,join_queue
60,3317,begin_service
61,3325,arrival
61,3325,join_queue
59,3329,end_service
61,3329,begin_service
62,3356,arrival
62,3356,join_queue
60,3379,end_service
62,3379,begin_service
56,3382,end_service
61,3389,end_service
63,3395,arrival
63,3395,join_queue
63,3395,begin_service
64,3418,arrival
64,3418,join_queue
64,3418,begin_service
62,3439,end_service
63,3455,end_service
65,3545,arrival
65,3545,join_queue
65,3545,begin_service
64,3560,end_service
66,3590,arrival
66,3590,join_queue
66,3590,begin_service
67,3637,arrival
67,3637,join_queue
67,3637,begin_service
68,3680,arrival
68,3680,join_queue
67,3697,end_service
68,3697,begin_service
69,3705,arrival
69,3705,join_queue
66,3719,end_service
69,3719,begin_service
70,3722,arrival
70,3722,join_queue
71,3734,arrival
71,3734,join_queue
72,3745,arrival
72,3745,join_queue
73,3778,arrival
73,3778,join_queue
69,3779,end_service
70,3779,begin_service
65,3805,end_service
71,3805,begin_service
74,3808,arrival
74,3808,join_queue
70,3839,end_service
72,3839,begin_service
75,3855,arrival
75,3855,join_queue
76,3880,arrival
76,3880,join_queue
71,3931,end_service
73,3931,begin_service
77,3940,arrival
77,3940,join_queue
68,3997,end_service
74,3997,begin_service
72,4072,end_service
75,4072,begin_service
73,4076,end_service
76,4076,begin_service
76,4136,end_service
77,4136,begin_service
78,4137,arrival
78,4137,join_queue
79,4141,arrival
79,4141,join_queue
80,4161,arrival
80,4161,join_queue
74,4186,end_service
78,4186,begin_service
77,4196,end_service
79,4196,begin_service
81,4241,arrival
81,4241,join_queue
79,4256,end_service
80,4256,begin_service
80,4316,end_service
81,4316,begin_service
82,4334,arrival
82,4334,join_queue
75,4337,end_service
82,4337,begin_service
83,4340,arrival
83,4340,join_queue
81,4402,end_service
83,4402,begin_service
78,4486,end_service
83,4545,end_service
82,4614,end_service
84,4640,arrival
84,4640,join_queue
84,4640,begin_service
85,4698,arrival
85,4698,join_queue
85,4698,begin_service
84,4700,end_service
86,4706,arrival
86,4706,join_queue
86,4706,begin_service
87,4749,arrival
87,4749,join_queue
87,4749,begin_service
88,4752,arrival
88,4752,join_queue
