caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,8,arrival
1,8,join_queue
1,8,begin_service
2,48,arrival
2,48,join_queue
2,48,begin_service
3,54,arrival
3,54,join_queue
3,54,begin_service
4,55,arrival
4,55,join_queue
1,68,end_service
4,68,begin_service
5,84,arrival
5,84,join_queue
6,96,arrival
6,96,join_queue
7,103,arrival
7,103,join_queue
3,170,end_service
5,170,begin_service
2,220,end_service
6,220,begin_service
5,230,end_service
7,230,begin_service
8,231,arrival
8,231,join_queue
9,279,arrival
9,279,join_queue
6,280,end_service
8,280,begin_service
10,288,arrival
10,288,join_queue
7,303,end_service
9,303,begin_service
11,310,arrival
11,310,join_queue
12,360,arrival
12,360,join_queue
4,368,end_service
10,368,begin_service
9,377,end_service
11,377,begin_service
13,416,arrival
13,416,join_queue
14,421,arrival
14,421,join_queue
11,486,end_service
12,486,begin_service
8,534,end_service
13,534,begin_service
15,551,arrival
15,551,join_queue
10,556,end_service
14,556,begin_service
16,607,arrival
16,607,join_queue
14,616,end_service
15,616,begin_service
17,667,arrival
17,667,join_queue
12,668,end_service
16,668,begin_service
18,673,arrival
18,673,join_queue
19,683,arrival
19,683,join_queue
20,700,arrival
20,700,join_queue
21,719,arrival
21,719,join_queue
16,728,end_service
17,728,begin_service
22,735,arrival
22,735,join_queue
15,749,end_service
18,749,begin_service
13,775,end_service
19,775,begin_service
17,826,end_service
20,826,begin_service
23,829,arrival
23,829,join_queue
19,856,end_service
21,856,begin_service
20,907,end_service
22,907,begin_service
24,916,arrival
21,916,end_service
24,916,join_queue
23,916,begin_service
25,954,arrival
25,954,join_queue
26,961,arrival
26,961,join_queue
27,971,arrival
27,971,join_queue
28,974,arrival
28,974,join_queue
18,1023,end_service
24,1023,begin_service
29,1056,arrival
29,1056,join_queue
30,1057,arrival
30,1057,join_queue
23,1060,end_service
25,1060,begin_service
22,1061,end_service
26,1061,begin_service
24,1083,end_service
27,1083,begin_service
31,1115,arrival
31,1115,join_queue
25,1120,end_service
28,1120,begin_service
26,1121,end_service
29,1121,begin_service
28,1180,end_service
30,1180,begin_service
29,1181,end_service
31,1181,begin_service
32,1188,arrival
32,1188,join_queue
33,1300,arrival
33,1300,join_queue
27,1310,end_service
32,1310,begin_service
31,1338,end_service
33,1338,begin_service
34,1339,arrival
34,1339,join_queue
35,1387,arrival
35,1387,join_queue
30,1444,end_service
34,1444,begin_service
36,1448,arrival
36,1448,join_queue
32,1475,end_service
35,1475,begin_service
34,1504,end_service
36,1504,begin_service
37,1605,arrival
37,1605,join_queue
35,1621,end_service
37,1621,begin_service
33,1638,end_service
38,1681,arrival
38,1681,join_queue
38,1681,begin_service
39,1689,arrival
39,1689,join_queue
40,1774,arrival
40,1774,join_queue
37,1784,end_service
39,1784,begin_service
41,1791,arrival
41,1791,join_queue
36,1804,end_service
40,1804,begin_service
42,1814,arrival
42,1814,join_queue
38,1838,end_service
41,1838,begin_service
40,1884,end_service
42,1884,begin_service
39,1895,end_service
43,1896,arrival
43,1896,join_queue
43,1896,begin_service
41,1898,end_service
43,1956,end_service
44,1989,arrival
44,1989,join_queue
44,1989,begin_service
42,1996,end_service
44,2049,end_service
45,2174,arrival
45,2174,join_queue
45,2174,begin_service
46,2186,arrival
46,2186,join_queue
46,2186,begin_service
46,2246,end_service
45,2319,end_service
47,2545,arrival
47,2545,join_queue
47,2545,begin_service
48,2567,arrival
48,2567,join_queue
48,2567,begin_service
47,2605,end_service
48,2627,end_service
49,2727,arrival
49,2727,join_queue
49,2727,begin_service
50,2752,arrival
50,2752,join_queue
50,2752,begin_service
50,2894,end_service
49,2895,end_service
51,3018,arrival
51,3018,join_queue
51,3018,begin_service
52,3132,arrival
52,3132,join_queue
52,3132,begin_service
51,3147,end_service
52,3218,end_service
53,3275,arrival
53,3275,join_queue
53,3275,begin_service
54,3334,arrival
54,3334,join_queue
54,3334,begin_service
53,3335,end_service
55,3387,arrival
55,3387,join_queue
55,3387,begin_service
54,3394,end_service
56,3425,arrival
56,3425,join_queue
56,3425,begin_service
55,3447,end_service
57,3464,arrival
57,3464,join_queue
57,3464,begin_service
56,3585,end_service
57,3588,end_service
58,3598,arrival
58,3598,join_queue
58,3598,begin_service
59,3616,arrival
59,3616,join_queue
59,3616,begin_service
59,3679,end_service
60,3711,arrival
60,3711,join_queue
60,3711,begin_service
61,3760,arrival
61,3760,join_queue
61,3760,begin_service
60,3771,end_service
61,3820,end_service
58,3898,end_service
62,3919,arrival
62,3919,join_queue
62,3919,begin_service
63,4134,arrival
63,4134,join_queue
63,4134,begin_service
62,4141,end_service
64,4179,arrival
64,4179,join_queue
64,4179,begin_service
63,4194,end_service
65,4237,arrival
65,4237,join_queue
65,4237,begin_service
64,4239,end_service
66,4280,arrival
66,4280,join_queue
66,4280,begin_service
67,4304,arrival
67,4304,join_queue
67,4304,begin_service
68,4333,arrival
68,4333,join_queue
66,4340,end_service
68,4340,begin_service
69,4353,arrival
69,4353,join_queue
67,4364,end_service
69,4364,begin_service
65,4406,end_service
70,4410,arrival
70,4410,join_queue
70,4410,begin_service
69,4446,end_service
68,4489,end_service
71,4489,arrival
71,4489,join_queue
71,4489,begin_service
72,4530,arrival
72,4530,join_queue
72,4530,begin_service
70,4546,end_service
73,4565,arrival
73,4565,join_queue
73,4565,begin_service
74,4577,arrival
74,4577,join_queue
72,4590,end_service
74,4590,begin_service
75,4651,arrival
75,4651,join_queue
71,4666,end_service
75,4666,begin_service
76,4691,arrival
76,4691,join_queue
75,4726,end_service
76,4726,begin_service
73,4762,end_service
76,4786,end_service
74,4822,end_service
77,4938,arrival
77,4938,join_queue
77,4938,begin_service
78,5026,arrival
78,5026,join_queue
78,5026,begin_service
79,5039,arrival
79,5039,join_queue
79,5039,begin_service
78,5086,end_service
80,5088,arrival
80,5088,join_queue
80,5088,begin_service
77,5104,end_service
81,5123,arrival
81,5123,join_queue
81,5123,begin_service
82,5145,arrival
82,5145,join_queue
83,5148,arrival
83,5148,join_queue
84,5154,arrival
84,5154,join_queue
85,5167,arrival
85,5167,join_queue
86,5189,arrival
86,5189,join_queue
79,5199,end_service
82,5199,begin_service
81,5213,end_service
83,5213,begin_service
80,5254,end_service
84,5254,begin_service
87,5288,arrival
87,5288,join_queue
88,5306,arrival
88,5306,join_queue
83,5321,end_service
85,5321,begin_service
89,5341,arrival
89,5341,join_queue
90,5427,arrival
90,5427,join_queue
