caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,147,arrival
1,147,join_queue
1,147,begin_service
2,149,arrival
2,149,join_queue
2,149,begin_service
3,174,arrival
3,174,join_queue
3,174,begin_service
4,202,arrival
4,202,join_queue
1,207,end_service
4,207,begin_service
2,209,end_service
4,267,end_service
5,275,arrival
5,275,join_queue
5,275,begin_service
6,309,arrival
6,309,join_queue
6,309,begin_service
7,313,arrival
7,313,join_queue
8,410,arrival
8,410,join_queue
5,435,end_service
7,435,begin_service
9,439,arrival
9,439,join_queue
10,441,arrival
10,441,join_queue
6,453,end_service
11,453,arrival
11,453,join_queue
8,453,begin_service
3,474,end_service
9,474,begin_service
7,495,end_service
10,495,begin_service
9,561,end_service
11,561,begin_service
8,564,end_service
12,606,arrival
12,606,join_queue
12,606,begin_service
11,621,end_service
13,635,arrival
13,635,join_queue
13,635,begin_service
12,666,end_service
13,700,end_service
14,762,arrival
14,762,join_queue
14,762,begin_service
10,795,end_service
15,824,arrival
15,824,join_queue
15,824,begin_service
16,841,arrival
16,841,join_queue
16,841,begin_service
15,884,end_service
16,901,end_service
17,930,arrival
17,930,join_queue
17,930,begin_service
18,931,arrival
18,931,join_queue
18,931,begin_service
14,936,end_service
17,990,end_service
18,1017,end_service
19,1054,arrival
19,1054,join_queue
19,1054,begin_service
20,1073,arrival
20,1073,join_queue
20,1073,begin_service
19,1114,end_service
21,1119,arrival
21,1119,join_queue
21,1119,begin_service
20,1133,end_service
22,1155,arrival
22,1155,join_queue
22,1155,begin_service
23,1177,arrival
23,1177,join_queue
23,1177,begin_service
21,1179,end_service
22,1215,end_service
23,1237,end_service
24,1275,arrival
24,1275,join_queue
24,1275,begin_service
25,1287,arrival
25,1287,join_queue
25,1287,begin_service
26,1289,arrival
26,1289,join_queue
26,1289,begin_service
25,1347,end_service
27,1385,arrival
27,1385,join_queue
27,1385,begin_service
26,1419,end_service
27,1456,end_service
28,1485,arrival
28,1485,join_queue
28,1485,begin_service
28,1545,end_service
29,1562,arrival
29,1562,join_queue
29,1562,begin_service
24,1575,end_service
30,1638,arrival
30,1638,join_queue
30,1638,begin_service
29,1659,end_service
31,1666,arrival
31,1666,join_queue
31,1666,begin_service
30,1698,end_service
32,1706,arrival
32,1706,join_queue
32,1706,begin_service
33,1723,arrival
33,1723,join_queue
33,1723,begin_service
34,1724,arrival
34,1724,join_queue
32,1775,end_service
34,1775,begin_service
33,1800,end_service
31,1828,end_service
35,1829,arrival
35,1829,join_queue
35,1829,begin_service
36,1862,arrival
36,1862,join_queue
36,1862,begin_service
35,1889,end_service
36,1922,end_service
34,1968,end_service
37,1968,arrival
37,1968,join_queue
37,1968,begin_service
38,2011,arrival
38,2011,join_queue
38,2011,begin_service
37,2028,end_service
39,2052,arrival
39,2052,join_queue
39,2052,begin_service
40,2061,arrival
40,2061,join_queue
40,2061,begin_service
39,2121,end_service
40,2121,end_service
41,2159,arrival
41,2159,join_queue
41,2159,begin_service
38,2173,end_service
42,2212,arrival
42,2212,join_queue
42,2212,begin_service
41,2219,end_service
42,2272,end_service
43,2273,arrival
43,2273,join_queue
43,2273,begin_service
44,2303,arrival
44,2303,join_queue
44,2303,begin_service
45,2319,arrival
45,2319,join_queue
45,2319,begin_service
43,2333,end_service
46,2344,arrival
46,2344,join_queue
46,2344,begin_service
45,2379,end_service
46,2404,end_service
47,2491,arrival
47,2491,join_queue
47,2491,begin_service
48,2544,arrival
48,2544,join_queue
48,2544,begin_service
44,2551,end_service
49,2563,arrival
49,2563,join_queue
49,2563,begin_service
50,2599,arrival
50,2599,join_queue
48,2604,end_service
50,2604,begin_service
47,2608,end_service
51,2646,arrival
51,2646,join_queue
51,2646,begin_service
52,2659,arrival
52,2659,join_queue
50,2664,end_service
52,2664,begin_service
49,2678,end_service
51,2706,end_service
52,2724,end_service
53,2836,arrival
53,2836,join_queue
53,2836,begin_service
54,2884,arrival
54,2884,join_queue
54,2884,begin_service
53,2896,end_service
54,2944,end_service
55,2949,arrival
55,2949,join_queue
55,2949,begin_service
56,2969,arrival
56,2969,join_queue
56,2969,begin_service
57,3000,arrival
57,3000,join_queue
57,3000,begin_service
58,3004,arrival
58,3004,join_queue
55,3036,end_service
58,3036,begin_service
56,3055,end_service
57,3070,end_service
59,3079,arrival
59,3079,join_queue
59,3079,begin_service
60,3090,arrival
60,3090,join_queue
60,3090,begin_service
61,3104,arrival
61,3104,join_queue
59,3139,end_service
61,3139,begin_service
62,3158,arrival
62,3158,join_queue
61,3199,end_service
62,3199,begin_service
60,3257,end_service
63,3258,arrival
63,3258,join_queue
63,3258,begin_service
62,3259,end_service
64,3310,arrival
64,3310,join_queue
64,3310,begin_service
65,3324,arrival
65,3324,join_queue
63,3335,end_service
65,3335,begin_service
58,3336,end_service
66,3361,arrival
66,3361,join_queue
66,3361,begin_service
67,3372,arrival
67,3372,join_queue
68,3373,arrival
68,3373,join_queue
69,3435,arrival
69,3435,join_queue
70,3436,arrival
70,3436,join_queue
65,3438,end_service
67,3438,begin_service
66,3488,end_service
68,3488,begin_service
64,3490,end_service
69,3490,begin_service
67,3498,end_service
70,3498,begin_service
71,3527,arrival
71,3527,join_queue
72,3535,arrival
72,3535,join_queue
68,3548,end_service
71,3548,begin_service
73,3596,arrival
73,3596,join_queue
70,3625,end_service
74,3625,arrival
74,3625,join_queue
72,3625,begin_service
69,3634,end_service
73,3634,begin_service
72,3685,end_service
74,3685,begin_service
71,3691,end_service
73,3694,end_service
75,3718,arrival
75,3718,join_queue
75,3718,begin_service
76,3792,arrival
76,3792,join_queue
76,3792,begin_service
74,3824,end_service
77,3830,arrival
77,3830,join_queue
77,3830,begin_service
78,3865,arrival
78,3865,join_queue
79,3875,arrival
79,3875,join_queue
76,3899,end_service
78,3899,begin_service
77,3985,end_service
79,3985,begin_service
75,4018,end_service
80,4050,arrival
80,4050,join_queue
80,4050,begin_service
81,4063,arrival
81,4063,join_queue
79,4070,end_service
81,4070,begin_service
80,4110,end_service
82,4125,arrival
82,4125,join_queue
82,4125,begin_service
81,4130,end_service
83,4142,arrival
83,4142,join_queue
83,4142,begin_service
84,4152,arrival
84,4152,join_queue
85,4172,arrival
85,4172,join_queue
78,4173,end_service
84,4173,begin_service
82,4185,end_service
85,4185,begin_service
83,4202,end_service
86,4217,arrival
86,4217,join_queue
86,4217,begin_service
84,4233,end_service
87,4246,arrival
87,4246,join_queue
