caseid,time,activity
-1,0,null_start_simulation
-1,0,start_simulation
1,11,arrival
1,11,join_queue
1,11,begin_service
2,36,arrival
2,36,join_queue
2,36,begin_service
3,57,arrival
3,57,join_queue
3,57,begin_service
2,96,end_service
4,150,arrival
4,150,join_queue
4,150,begin_service
5,157,arrival
5,157,join_queue
6,171,arrival
6,171,join_queue
3,180,end_service
5,180,begin_service
1,204,end_service
6,204,begin_service
4,210,end_service
7,210,arrival
7,210,join_queue
7,210,begin_service
8,212,arrival
8,212,join_queue
9,219,arrival
9,219,join_queue
5,240,end_service
8,240,begin_service
10,313,arrival
10,313,join_queue
11,327,arrival
11,327,join_queue
12,363,arrival
12,363,join_queue
13,371,arrival
13,371,join_queue
8,372,end_service
9,372,begin_service
6,398,end_service
10,398,begin_service
14,417,arrival
14,417,join_queue
7,433,end_service
11,433,begin_service
15,437,arrival
15,437,join_queue
10,458,end_service
12,458,begin_service
16,530,arrival
16,530,join_queue
11,538,end_service
13,538,begin_service
17,562,arrival
17,562,join_queue
13,598,end_service
14,598,begin_service
9,617,end_service
15,617,begin_service
15,677,end_service
16,677,begin_service
16,737,end_service
17,737,begin_service
14,744,end_service
12,758,end_service
18,794,arrival
18,794,join_queue
18,794,begin_service
19,801,arrival
19,801,join_queue
19,801,begin_service
17,842,end_service
20,842,arrival
20,842,join_queue
20,842,begin_service
19,861,end_service
20,902,end_service
21,1018,arrival
21,1018,join_queue
21,1018,begin_service
22,1041,arrival
22,1041,join_queue
22,1041,begin_service
23,1080,arrival
23,1080,join_queue
21,1086,end_service
23,1086,begin_service
18,1094,end_service
24,1136,arrival
24,1136,join_queue
24,1136,begin_service
22,1152,end_service
25,1160,arrival
25,1160,join_queue
25,1160,begin_service
26,1238,arrival
26,1238,join_queue
24,1239,end_service
26,1239,begin_service
25,1369,end_service
23,1372,end_service
26,1409,end_service
27,1410,arrival
27,1410,join_queue
27,1410,begin_service
28,1470,arrival
28,1470,join_queue
28,1470,begin_service
27,1500,end_service
28,1530,end_service
29,1623,arrival
29,1623,join_queue
29,1623,begin_service
30,1738,arrival
30,1738,join_queue
30,1738,begin_service
30,1802,end_service
31,1808,arrival
31,1808,join_queue
31,1808,begin_service
29,1916,end_service
32,1978,arrival
31,1978,end_service
32,1978,join_queue
32,1978,begin_service
33,2031,arrival
33,2031,join_queue
33,2031,begin_service
32,2043,end_service
34,2051,arrival
34,2051,join_queue
34,2051,begin_service
35,2111,arrival
35,2111,join_queue
35,2111,begin_service
36,2185,arrival
36,2185,join_queue
37,2222,arrival
37,2222,join_queue
38,2238,arrival
38,2238,join_queue
39,2244,arrival
39,2244,join_queue
40,2290,arrival
40,2290,join_queue
35,2295,end_service
36,2295,begin_service
33,2305,end_service
37,2305,begin_service
41,2345,arrival
41,2345,join_queue
42,2348,arrival
42,2348,join_queue
34,2351,end_service
38,2351,begin_service
36,2355,end_service
39,2355,begin_service
43,2373,arrival
43,2373,join_queue
39,2415,end_service
40,2415,begin_service
44,2429,arrival
44,2429,join_queue
38,2440,end_service
41,2440,begin_service
45,2443,arrival
45,2443,join_queue
46,2485,arrival
46,2485,join_queue
37,2492,end_service
42,2492,begin_service
40,2502,end_service
43,2502,begin_service
41,2557,end_service
44,2557,begin_service
43,2562,end_service
45,2562,begin_service
47,2580,arrival
47,2580,join_queue
42,2591,end_service
46,2591,begin_service
45,2622,end_service
47,2622,begin_service
46,2651,end_service
47,2682,end_service
44,2791,end_service
48,2802,arrival
48,2802,join_queue
48,2802,begin_service
49,2839,arrival
49,2839,join_queue
49,2839,begin_service
48,2862,end_service
49,2899,end_service
50,2907,arrival
50,2907,join_queue
50,2907,begin_service
51,2968,arrival
51,2968,join_queue
51,2968,begin_service
50,2971,end_service
51,3028,end_service
52,3182,arrival
52,3182,join_queue
52,3182,begin_service
53,3259,arrival
53,3259,join_queue
53,3259,begin_service
52,3270,end_service
54,3288,arrival
54,3288,join_queue
54,3288,begin_service
55,3315,arrival
55,3315,join_queue
55,3315,begin_service
56,3324,arrival
56,3324,join_queue
54,3410,end_service
56,3410,begin_service
57,3459,arrival
57,3459,join_queue
56,3470,end_service
57,3470,begin_service
58,3510,arrival
58,3510,join_queue
55,3520,end_service
58,3520,begin_service
57,3530,end_service
59,3551,arrival
59,3551,join_queue
59,3551,begin_service
53,3559,end_service
58,3580,end_service
60,3608,arrival
60,3608,join_queue
60,3608,begin_service
61,3621,arrival
61,3621,join_queue
61,3621,begin_service
61,3681,end_service
60,3765,end_service
59,3779,end_service
62,3804,arrival
62,3804,join_queue
62,3804,begin_service
63,3982,arrival
63,3982,join_queue
63,3982,begin_service
63,4042,end_service
62,4051,end_service
64,4092,arrival
64,4092,join_queue
64,4092,begin_service
65,4147,arrival
65,4147,join_queue
65,4147,begin_service
66,4149,arrival
66,4149,join_queue
66,4149,begin_service
64,4202,end_service
67,4204,arrival
67,4204,join_queue
67,4204,begin_service
68,4248,arrival
68,4248,join_queue
66,4251,end_service
68,4251,begin_service
67,4265,end_service
69,4319,arrival
69,4319,join_queue
69,4319,begin_service
70,4323,arrival
70,4323,join_queue
65,4332,end_service
70,4332,begin_service
69,4385,end_service
71,4386,arrival
71,4386,join_queue
71,4386,begin_service
70,4392,end_service
71,4452,end_service
68,4453,end_service
72,4474,arrival
72,4474,join_queue
72,4474,begin_service
73,4516,arrival
73,4516,join_queue
73,4516,begin_service
72,4534,end_service
74,4576,arrival
74,4576,join_queue
74,4576,begin_service
75,4647,arrival
75,4647,join_queue
75,4647,begin_service
73,4657,end_service
74,4724,end_service
76,4925,arrival
76,4925,join_queue
76,4925,begin_service
75,4947,end_service
77,4985,arrival
77,4985,join_queue
77,4985,begin_service
78,5019,arrival
78,5019,join_queue
78,5019,begin_service
79,5021,arrival
79,5021,join_queue
77,5045,end_service
79,5045,begin_service
76,5046,end_service
80,5107,arrival
80,5107,join_queue
80,5107,begin_service
80,5167,end_service
81,5172,arrival
81,5172,join_queue
81,5172,begin_service
82,5217,arrival
82,5217,join_queue
81,5232,end_service
82,5232,begin_service
79,5237,end_service
78,5245,end_service
82,5292,end_service
83,5321,arrival
83,5321,join_queue
83,5321,begin_service
84,5324,arrival
84,5324,join_queue
84,5324,begin_service
85,5418,arrival
85,5418,join_queue
85,5418,begin_service
86,5433,arrival
86,5433,join_queue
87,5445,arrival
87,5445,join_queue
83,5467,end_service
86,5467,begin_service
85,5478,end_service
87,5478,begin_service
